hour,IDNSM,IDNJW,IDNNU,IDNKA,IDNSL,IDNPP,MYSPE,MYSSK,MYSSH,PHLLU,PHLVI,SGPXX,BRNXX,THANO,THASO,VNMNO,VNMCE,VNMSO,KHMXX,LAOXX
82,13.8043566,6.780225041,30.04110176,19.44989904,44.16625622,10.33055853,4.553524844,12.44186671,1252.918937,27.91445251,13.8043566,12.44186671,12.44186671,12.44186671,12.44186671,12.44186671,12.44186671,12.44186671,12.44186671,12.44186671
83,13.71362525,6.735660923,29.84365179,19.32206145,43.87596641,10.26265927,4.52359607,12.36009055,1244.683926,27.73098029,13.71362525,12.36009055,12.36009055,12.36009055,12.36009055,12.36009055,12.36009055,12.36009055,12.36009055,12.36009055
84,14.57807905,7.160250887,31.72487995,20.54004934,46.64173731,10.90957754,4.808746038,13.13922276,1323.143978,29.47903383,14.57807905,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276
85,14.57807905,7.160250887,31.72487995,20.54004934,46.64173731,10.90957754,4.808746038,13.13922276,1323.143978,29.47903383,14.57807905,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276,13.13922276
86,14.51396479,7.128760171,31.58535423,20.44971439,46.43660739,10.86159732,4.787597218,13.08143658,1317.324803,29.34938531,14.51396479,13.08143658,13.08143658,13.08143658,13.08143658,13.08143658,13.08143658,13.08143658,13.08143658,13.08143658
87,13.37998517,6.571788395,29.11758278,18.8519732,42.80850389,10.01297807,4.413541076,12.05938074,1214.401894,27.05631066,13.37998517,12.05938074,12.05938074,12.05938074,12.05938074,12.05938074,12.05938074,12.05938074,12.05938074,12.05938074
88,12.16135275,5.973238075,26.46558952,17.13495891,38.90955856,9.101008469,4.01156124,10.96102733,1103.795679,24.59205551,12.16135275,10.96102733,10.96102733,10.96102733,10.96102733,10.96102733,10.96102733,10.96102733,10.96102733,10.96102733
89,10.61581526,5.21412323,23.10218401,14.95734578,33.96469898,7.944397843,3.501748028,9.568034374,963.5187177,21.46674991,10.61581526,9.568034374,9.568034374,9.568034374,9.568034374,9.568034374,9.568034374,9.568034374,9.568034374,9.568034374
90,9.60751579,4.718881222,20.90791826,13.53668393,30.73870201,7.189831952,3.169148922,8.659254058,872.0028628,19.42781913,9.60751579,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058
91,9.478975767,4.655746785,20.6281889,13.35557513,30.3274455,7.09363839,3.126748526,8.543400934,860.3362395,19.16789218,9.478975767,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934
92,9.702600147,4.765583386,21.11484126,13.67065476,31.04291902,7.2609888,3.200513584,8.744953589,880.6329637,19.62009378,9.702600147,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589
93,9.828721472,4.827529842,21.38930704,13.84835569,31.44643705,7.355372317,3.242116145,8.85862674,892.0800598,19.87512976,9.828721472,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674
94,10.83933689,5.323909365,23.58861276,15.27228064,34.67984376,8.11167136,3.575479193,9.769494421,983.8061161,21.91874373,10.83933689,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421
95,12.18958041,5.98710253,26.52701868,17.17473078,38.99987135,9.122132777,4.020872456,10.98646892,1106.357694,24.64913601,12.18958041,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892
96,12.20743197,5.995870601,26.56586732,17.19988306,39.0569864,9.135492079,4.026760996,11.00255853,1107.977947,24.68523451,12.20743197,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853
97,12.96636659,6.368633179,28.2174642,18.26919779,41.4851547,9.703444559,4.277104259,11.68658631,1176.860807,26.21991266,12.96636659,11.68658631,11.68658631,11.68658631,11.68658631,11.68658631,11.68658631,11.68658631,11.68658631,11.68658631
98,13.56803446,6.664151738,29.52681648,19.11692867,43.41015694,10.15370569,4.475571285,12.22886957,1231.469732,27.43657417,13.56803446,12.22886957,12.22886957,12.22886957,12.22886957,12.22886957,12.22886957,12.22886957,12.22886957,12.22886957
99,13.46079872,6.611481229,29.29344958,18.96583692,43.06706226,10.07345529,4.440198349,12.13221799,1221.73674,27.21972762,13.46079872,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799
100,13.15986733,6.463674086,28.63856137,18.54183418,42.10424935,9.848251796,4.340932691,11.86098853,1194.423433,26.61119981,13.15986733,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853
101,13.16311782,6.465270611,28.64563508,18.546414,42.11464909,9.85068431,4.3420049,11.86391819,1194.718455,26.61777276,13.16311782,11.86391819,11.86391819,11.86391819,11.86391819,11.86391819,11.86391819,11.86391819,11.86391819,11.86391819
102,13.25564077,6.510714701,28.84698393,18.67677589,42.41067102,9.919924318,4.372524652,11.94730913,1203.116076,26.80486787,13.25564077,11.94730913,11.94730913,11.94730913,11.94730913,11.94730913,11.94730913,11.94730913,11.94730913,11.94730913
103,13.23746057,6.501785215,28.80742011,18.65116058,42.35250452,9.906319079,4.366527707,11.93092332,1201.465995,26.76810482,13.23746057,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332
104,13.23027705,6.498256919,28.79178731,18.64103923,42.32952126,9.900943259,4.364158142,11.92444881,1200.814,26.75357869,13.23027705,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881
105,13.23027705,6.498256919,28.79178731,18.64103923,42.32952126,9.900943259,4.364158142,11.92444881,1200.814,26.75357869,13.23027705,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881
106,13.26969384,6.517617089,28.8775663,18.69657623,42.45563304,9.930441007,4.37716022,11.95997517,1204.391569,26.83328527,13.26969384,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517
107,13.42640281,6.594587142,29.21859705,18.91737418,42.9570145,10.04771494,4.428852465,12.10121696,1218.614879,27.150174,13.42640281,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696
108,15.4084933,7.568121797,33.53203111,21.71007658,49.29860062,11.53102215,5.082667672,13.88767513,1398.514513,31.15825437,15.4084933,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513
109,15.44246271,7.584806406,33.6059555,21.75793841,49.40728384,11.55644333,5.093872872,13.91829176,1401.597665,31.22694556,15.44246271,13.91829176,13.91829176,13.91829176,13.91829176,13.91829176,13.91829176,13.91829176,13.91829176,13.91829176
110,15.02479938,7.379664545,32.69703471,21.16946406,48.07099368,11.24388291,4.956101846,13.5418518,1363.689465,30.38236847,15.02479938,13.5418518,13.5418518,13.5418518,13.5418518,13.5418518,13.5418518,13.5418518,13.5418518,13.5418518
111,13.81362529,6.784777501,30.06127231,19.46295832,44.19591086,10.33749479,4.556582226,12.45022058,1253.760187,27.93319517,13.81362529,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058
112,12.33682742,6.059425197,26.84745828,17.38219714,39.47097982,9.232325808,4.069443567,11.11918265,1119.722212,24.94689127,12.33682742,11.11918265,11.11918265,11.11918265,11.11918265,11.11918265,11.11918265,11.11918265,11.11918265,11.11918265
113,11.07113558,5.43776091,24.09305411,15.59887763,35.42147055,8.285139062,3.651940644,9.978414589,1004.844763,22.38747501,11.07113558,9.978414589,9.978414589,9.978414589,9.978414589,9.978414589,9.978414589,9.978414589,9.978414589,9.978414589
114,9.60751579,4.718881222,20.90791826,13.53668393,30.73870201,7.189831952,3.169148922,8.659254058,872.0028628,19.42781913,9.60751579,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058,8.659254058
115,9.478975767,4.655746785,20.6281889,13.35557513,30.3274455,7.09363839,3.126748526,8.543400934,860.3362395,19.16789218,9.478975767,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934,8.543400934
116,9.702600147,4.765583386,21.11484126,13.67065476,31.04291902,7.2609888,3.200513584,8.744953589,880.6329637,19.62009378,9.702600147,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589,8.744953589
117,9.828721472,4.827529842,21.38930704,13.84835569,31.44643705,7.355372317,3.242116145,8.85862674,892.0800598,19.87512976,9.828721472,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674,8.85862674
118,10.83933689,5.323909365,23.58861276,15.27228064,34.67984376,8.11167136,3.575479193,9.769494421,983.8061161,21.91874373,10.83933689,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421,9.769494421
119,12.18958041,5.98710253,26.52701868,17.17473078,38.99987135,9.122132777,4.020872456,10.98646892,1106.357694,24.64913601,12.18958041,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892,10.98646892
120,12.20743197,5.995870601,26.56586732,17.19988306,39.0569864,9.135492079,4.026760996,11.00255853,1107.977947,24.68523451,12.20743197,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853,11.00255853
121,12.95314448,6.362138934,28.18869019,18.25056826,41.44285132,9.693549729,4.272742795,11.67466923,1175.660735,26.1931756,12.95314448,11.67466923,11.67466923,11.67466923,11.67466923,11.67466923,11.67466923,11.67466923,11.67466923,11.67466923
122,13.55481236,6.657657494,29.49804247,19.09829914,43.36785356,10.14381086,4.471209822,12.21695248,1230.26966,27.40983711,13.55481236,12.21695248,12.21695248,12.21695248,12.21695248,12.21695248,12.21695248,12.21695248,12.21695248,12.21695248
123,13.46079872,6.611481229,29.29344958,18.96583692,43.06706226,10.07345529,4.440198349,12.13221799,1221.73674,27.21972762,13.46079872,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799,12.13221799
124,13.15986733,6.463674086,28.63856137,18.54183418,42.10424935,9.848251796,4.340932691,11.86098853,1194.423433,26.61119981,13.15986733,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853,11.86098853
125,13.06553485,6.417341213,28.43327459,18.4089227,41.8024379,9.777657612,4.309816041,11.77596666,1185.861573,26.42044555,13.06553485,11.77596666,11.77596666,11.77596666,11.77596666,11.77596666,11.77596666,11.77596666,11.77596666,11.77596666
126,13.14204513,6.454920434,28.59977661,18.51672326,42.04722823,9.834914464,4.335053834,11.84492538,1192.805844,26.57516068,13.14204513,11.84492538,11.84492538,11.84492538,11.84492538,11.84492538,11.84492538,11.84492538,11.84492538,11.84492538
127,13.23746057,6.501785215,28.80742011,18.65116058,42.35250452,9.906319079,4.366527707,11.93092332,1201.465995,26.76810482,13.23746057,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332,11.93092332
128,13.23027705,6.498256919,28.79178731,18.64103923,42.32952126,9.900943259,4.364158142,11.92444881,1200.814,26.75357869,13.23027705,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881,11.92444881
129,13.11668142,6.442462652,28.54457999,18.4809866,41.96607848,9.815933405,4.326687324,11.82206507,1190.503768,26.5238715,13.11668142,11.82206507,11.82206507,11.82206507,11.82206507,11.82206507,11.82206507,11.82206507,11.82206507,11.82206507
130,13.26969384,6.517617089,28.8775663,18.69657623,42.45563304,9.930441007,4.37716022,11.95997517,1204.391569,26.83328527,13.26969384,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517,11.95997517
131,13.42640281,6.594587142,29.21859705,18.91737418,42.9570145,10.04771494,4.428852465,12.10121696,1218.614879,27.150174,13.42640281,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696,12.10121696
132,15.4084933,7.568121797,33.53203111,21.71007658,49.29860062,11.53102215,5.082667672,13.88767513,1398.514513,31.15825437,15.4084933,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513,13.88767513
133,15.26617827,7.498221554,33.22232453,21.50955924,48.84327177,11.42452,5.035723435,13.7594066,1385.597635,30.87047232,15.26617827,13.7594066,13.7594066,13.7594066,13.7594066,13.7594066,13.7594066,13.7594066,13.7594066,13.7594066
134,14.84851494,7.293079694,32.31340374,20.9210849,47.50698161,11.11195958,4.897952409,13.38296663,1347.689436,30.02589524,14.84851494,13.38296663,13.38296663,13.38296663,13.38296663,13.38296663,13.38296663,13.38296663,13.38296663,13.38296663
135,13.81362529,6.784777501,30.06127231,19.46295832,44.19591086,10.33749479,4.556582226,12.45022058,1253.760187,27.93319517,13.81362529,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058,12.45022058
136,12.17077964,5.977868238,26.48610436,17.1482411,38.93971935,9.108063128,4.014670807,10.96952378,1104.651287,24.61111807,12.17077964,10.96952378,10.96952378,10.96952378,10.96952378,10.96952378,10.96952378,10.96952378,10.96952378,10.96952378
137,10.91203238,5.359614892,23.74681303,15.37470628,34.91242888,8.166073394,3.599458634,9.835014872,990.4041465,22.06574479,10.91203238,9.835014872,9.835014872,9.835014872,9.835014872,9.835014872,9.835014872,9.835014872,9.835014872,9.835014872
138,9.724958018,4.776564804,21.16349656,13.70215629,31.11445176,7.277720423,3.207888583,8.765104738,882.6622217,19.6653047,9.724958018,8.765104738,8.765104738,8.765104738,8.765104738,8.765104738,8.765104738,8.765104738,8.765104738,8.765104738
139,9.563407577,4.697216785,20.81192977,13.47453686,30.59758028,7.156823352,3.154599323,8.619499324,867.9994878,19.33862579,9.563407577,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324
140,9.945817938,4.885043598,21.64413289,14.01334089,31.82108055,7.443002037,3.280741753,8.964165786,902.7080365,20.11191615,9.945817938,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786
141,10.03298811,4.927858588,21.833833,14.13616089,32.09997658,7.508236267,3.309495831,9.042732264,910.6198258,20.28818715,10.03298811,9.042732264,9.042732264,9.042732264,9.042732264,9.042732264,9.042732264,9.042732264,9.042732264,9.042732264
142,10.97104584,5.388600274,23.87523838,15.45785437,35.1012391,8.21023641,3.618924898,9.888203706,995.7603602,22.18507874,10.97104584,9.888203706,9.888203706,9.888203706,9.888203706,9.888203706,9.888203706,9.888203706,9.888203706,9.888203706
143,12.22491901,6.004459633,26.60392269,17.22452174,39.11293519,9.148578592,4.032529296,11.0183196,1109.565116,24.72059589,12.22491901,11.0183196,11.0183196,11.0183196,11.0183196,11.0183196,11.0183196,11.0183196,11.0183196,11.0183196
144,12.3405729,6.061264846,26.8556092,17.3874744,39.48296326,9.235128753,4.070679055,11.12255845,1120.062161,24.95446518,12.3405729,11.12255845,11.12255845,11.12255845,11.12255845,11.12255845,11.12255845,11.12255845,11.12255845,11.12255845
145,13.1173917,6.442811516,28.54612571,18.48198736,41.96835097,9.816464946,4.326921617,11.82270524,1190.568235,26.52530779,13.1173917,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524
146,14.17977834,6.964619285,30.85809621,19.97885632,45.3673968,10.61150724,4.677361998,12.78023433,1286.993181,28.67361085,14.17977834,12.78023433,12.78023433,12.78023433,12.78023433,12.78023433,12.78023433,12.78023433,12.78023433,12.78023433
147,14.56547833,7.154061849,31.69745822,20.52229533,46.60142204,10.90014774,4.804589548,13.12786573,1322.000305,29.45355332,14.56547833,13.12786573,13.12786573,13.12786573,13.12786573,13.12786573,13.12786573,13.12786573,13.12786573,13.12786573
148,14.3716514,7.058860729,31.2756512,20.24919935,45.98128376,10.75509639,4.740653518,12.95316952,1304.408073,29.06160657,14.3716514,12.95316952,12.95316952,12.95316952,12.95316952,12.95316952,12.95316952,12.95316952,12.95316952,12.95316952
149,14.36414903,7.055175824,31.25932451,20.23862875,45.95728036,10.74948196,4.738178777,12.94640764,1303.727139,29.04643567,14.36414903,12.94640764,12.94640764,12.94640764,12.94640764,12.94640764,12.94640764,12.94640764,12.94640764,12.94640764
150,14.35201477,7.049215891,31.23291787,20.22153196,45.91845747,10.74040122,4.734176151,12.93547102,1302.625802,29.02189839,14.35201477,12.93547102,12.93547102,12.93547102,12.93547102,12.93547102,12.93547102,12.93547102,12.93547102,12.93547102
151,14.33383457,7.040286405,31.19335405,20.19591665,45.86029097,10.72679598,4.728179206,12.91908521,1300.975721,28.98513535,14.33383457,12.91908521,12.91908521,12.91908521,12.91908521,12.91908521,12.91908521,12.91908521,12.91908521,12.91908521
152,14.24662281,6.997450987,31.00356343,20.07303805,45.58126188,10.66153063,4.699411409,12.84048125,1293.060157,28.80878025,14.24662281,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125
153,14.00955125,6.881009594,30.48764726,19.73901177,44.82276487,10.48411696,4.621210645,12.62680865,1271.542932,28.32938647,14.00955125,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865
154,14.0001423,6.876388243,30.46717146,19.72575486,44.79266147,10.47707573,4.618106996,12.61832837,1270.688952,28.31036018,14.0001423,12.61832837,12.61832837,12.61832837,12.61832837,12.61832837,12.61832837,12.61832837,12.61832837,12.61832837
155,14.04524784,6.898542532,30.56533034,19.78930713,44.93697409,10.51083068,4.632985574,12.65898199,1274.782847,28.40157026,14.04524784,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199
156,15.22909537,7.48000771,33.14162456,21.45731062,48.72462714,11.39676883,5.023491216,13.72598378,1382.231896,30.79548521,15.22909537,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378
157,15.22909537,7.48000771,33.14162456,21.45731062,48.72462714,11.39676883,5.023491216,13.72598378,1382.231896,30.79548521,15.22909537,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378,13.72598378
158,15.03724515,7.385777482,32.72411926,21.18699976,48.11081324,11.25319677,4.960207228,13.55306918,1364.819076,30.40753567,15.03724515,13.55306918,13.55306918,13.55306918,13.55306918,13.55306918,13.55306918,13.55306918,13.55306918,13.55306918
159,13.38740762,6.575434048,29.13373555,18.8624312,42.83225161,10.0185327,4.415989456,12.0660706,1215.075575,27.07131996,13.38740762,12.0660706,12.0660706,12.0660706,12.0660706,12.0660706,12.0660706,12.0660706,12.0660706,12.0660706
160,12.29541843,6.039086525,26.75734385,17.32385319,39.3384941,9.201337184,4.055784337,11.08186073,1115.963825,24.86315616,12.29541843,11.08186073,11.08186073,11.08186073,11.08186073,11.08186073,11.08186073,11.08186073,11.08186073,11.08186073
161,10.74939736,5.279734164,23.39288597,15.14555871,34.39208735,8.044364671,3.545811612,9.688431925,975.6429732,21.7368727,10.74939736,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925
162,9.685766301,4.757315181,21.07820737,13.64693641,30.98906009,7.248391109,3.194960747,8.729781244,879.1050806,19.58605325,9.685766301,8.729781244,8.729781244,8.729781244,8.729781244,8.729781244,8.729781244,8.729781244,8.729781244,8.729781244
163,9.563407577,4.697216785,20.81192977,13.47453686,30.59758028,7.156823352,3.154599323,8.619499324,867.9994878,19.33862579,9.563407577,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324
164,9.945817938,4.885043598,21.64413289,14.01334089,31.82108055,7.443002037,3.280741753,8.964165786,902.7080365,20.11191615,9.945817938,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786
165,9.954462786,4.88928965,21.66294584,14.0255212,31.84873925,7.449471451,3.283593355,8.971957387,903.4926651,20.12939731,9.954462786,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387
166,10.89252052,5.350031335,23.70435122,15.34721469,34.85000178,8.151471594,3.593022422,9.817428829,988.6331995,22.02628891,10.89252052,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829
167,12.23814111,6.010953878,26.6326967,17.24315127,39.15523858,9.158473422,4.03689076,11.03023668,1110.765188,24.74733295,12.23814111,11.03023668,11.03023668,11.03023668,11.03023668,11.03023668,11.03023668,11.03023668,11.03023668,11.03023668
168,12.32107979,6.051690502,26.81318821,17.36000923,39.42059616,9.220540989,4.06424903,11.10498931,1118.292916,24.91504723,12.32107979,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931
169,13.14526789,6.456503341,28.60678999,18.52126402,42.05753926,9.837326229,4.336116897,11.84783005,1193.098349,26.58167757,13.14526789,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005
170,14.17679044,6.963151732,30.85159393,19.97464647,45.35783718,10.60927123,4.676376405,12.77754134,1286.721992,28.66756887,14.17679044,12.77754134,12.77754134,12.77754134,12.77754134,12.77754134,12.77754134,12.77754134,12.77754134,12.77754134
171,14.59408355,7.168111751,31.75970903,20.56259918,46.69294283,10.9215546,4.814025308,13.15364762,1324.596588,29.51139731,14.59408355,13.15364762,13.15364762,13.15364762,13.15364762,13.15364762,13.15364762,13.15364762,13.15364762,13.15364762
172,14.31558588,7.031323274,31.15364116,20.17020482,45.80190531,10.71313948,4.722159666,12.90263767,1299.319423,28.94823379,14.31558588,12.90263767,12.90263767,12.90263767,12.90263767,12.90263767,12.90263767,12.90263767,12.90263767,12.90263767
173,14.30808351,7.027638369,31.13731448,20.15963422,45.7779019,10.70752505,4.719684924,12.89587578,1298.638488,28.93306289,14.30808351,12.89587578,12.89587578,12.89587578,12.89587578,12.89587578,12.89587578,12.89587578,12.89587578,12.89587578
174,14.28857083,7.018054412,31.0948509,20.13214148,45.71547219,10.69292264,4.713248443,12.878289,1296.867467,28.89360536,14.28857083,12.878289,12.878289,12.878289,12.878289,12.878289,12.878289,12.878289,12.878289,12.878289
175,14.24662281,6.997450987,31.00356343,20.07303805,45.58126188,10.66153063,4.699411409,12.84048125,1293.060157,28.80878025,14.24662281,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125,12.84048125
176,14.32489534,7.03589576,31.17390045,20.18332155,45.83169039,10.72010626,4.725230497,12.91102828,1300.164373,28.96705889,14.32489534,12.91102828,12.91102828,12.91102828,12.91102828,12.91102828,12.91102828,12.91102828,12.91102828,12.91102828
177,14.20297208,6.976011249,30.90857051,20.01153556,45.44160383,10.62886439,4.685012716,12.80113885,1289.098304,28.72051201,14.20297208,12.80113885,12.80113885,12.80113885,12.80113885,12.80113885,12.80113885,12.80113885,12.80113885,12.80113885
178,14.00955125,6.881009594,30.48764726,19.73901177,44.82276487,10.48411696,4.621210645,12.62680865,1271.542932,28.32938647,14.00955125,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865,12.62680865
179,14.04524784,6.898542532,30.56533034,19.78930713,44.93697409,10.51083068,4.632985574,12.65898199,1274.782847,28.40157026,14.04524784,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199,12.65898199
180,15.48088462,7.603677925,33.68956943,21.81207365,49.53021256,11.58519656,5.106546778,13.95292143,1405.084936,31.30464034,15.48088462,13.95292143,13.95292143,13.95292143,13.95292143,13.95292143,13.95292143,13.95292143,13.95292143,13.95292143
181,15.13207345,7.432353879,32.93048502,21.32060982,48.41421099,11.324162,4.991487426,13.63853792,1373.425936,30.59929252,15.13207345,13.63853792,13.63853792,13.63853792,13.63853792,13.63853792,13.63853792,13.63853792,13.63853792,13.63853792
182,15.04275776,7.388485086,32.73611583,21.19476686,48.12845052,11.25732216,4.962025625,13.55803769,1365.319414,30.41868298,15.04275776,13.55803769,13.55803769,13.55803769,13.55803769,13.55803769,13.55803769,13.55803769,13.55803769,13.55803769
183,13.44894661,6.605659881,29.26765696,18.94913767,43.0291421,10.0645857,4.436288795,12.12153569,1220.661012,27.1957609,13.44894661,12.12153569,12.12153569,12.12153569,12.12153569,12.12153569,12.12153569,12.12153569,12.12153569,12.12153569
184,12.26920907,6.026213389,26.70030693,17.28692504,39.25463874,9.181723281,4.04713888,11.05823823,1113.584996,24.81015696,12.26920907,11.05823823,11.05823823,11.05823823,11.05823823,11.05823823,11.05823823,11.05823823,11.05823823,11.05823823
185,10.74939736,5.279734164,23.39288597,15.14555871,34.39208735,8.044364671,3.545811612,9.688431925,975.6429732,21.7368727,10.74939736,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925,9.688431925
