date,JPN01,JPN02,JPN03,JPN04,JPN05,JPN06,JPN07,JPN08,JPN09
14/10/2023 00:00,2482,6606,22970,11677,2381,11514,5063,2100,7197
14/10/2023 01:00,2434,6472,21830,11155,2345,11031,5026,2050,6932
14/10/2023 02:00,2532,6640,21640,11148,2492,11228,5134,2130,7225
14/10/2023 03:00,2712,6917,22140,11443,2634,11828,5512,2310,7652
14/10/2023 04:00,2763,7108,22430,11460,2705,12014,5755,2470,8071
14/10/2023 05:00,2685,7116,22560,11352,2656,11811,5741,2470,8087
14/10/2023 06:00,2595,6904,22310,10959,2453,11470,5465,2280,7676
14/10/2023 07:00,2714,6962,22890,11016,2370,11809,5370,2260,7526
14/10/2023 08:00,2863,7228,25140,11662,2398,12666,5593,2410,7806
14/10/2023 09:00,2989,7483,26080,12029,2457,13244,5627,2470,8191
14/10/2023 10:00,2969,7574,26760,12118,2508,13515,5662,2530,8468
14/10/2023 11:00,2934,7600,27930,12145,2561,13579,5521,2520,8615
14/10/2023 12:00,2778,7446,27840,11971,2495,13346,5436,2490,8624
14/10/2023 13:00,2803,7440,27760,11920,2502,13449,5549,2490,8544
14/10/2023 14:00,2739,7410,27580,11848,2460,13367,5664,2490,8450
14/10/2023 15:00,2731,7378,27130,11775,2446,13578,5730,2500,8446
14/10/2023 16:00,2916,7329,27070,12016,2459,13766,5764,2540,8492
14/10/2023 17:00,3123,7771,27990,12424,2519,14071,5905,2590,8558
14/10/2023 18:00,3076,7718,28030,12348,2535,14044,5938,2580,8782
14/10/2023 19:00,2981,7467,27310,11928,2461,13598,5745,2480,8522
14/10/2023 20:00,2823,7169,26410,11637,2367,13097,5563,2380,8146
14/10/2023 21:00,2682,6871,25110,11155,2284,12537,5281,2260,7733
14/10/2023 22:00,2550,6557,24070,10659,2205,11897,5048,2140,7415
14/10/2023 23:00,2477,6388,23120,10391,2139,11677,4874,2120,7240
15/10/2023 00:00,2409,6064,21740,9699,2049,10776,4747,2000,6776
15/10/2023 01:00,2390,6006,20720,9325,2041,10283,4566,1940,6502
15/10/2023 02:00,2501,6190,20600,9499,2187,10569,4682,2010,6669
15/10/2023 03:00,2672,6499,21030,9926,2361,11214,5036,2200,7125
15/10/2023 04:00,2730,6675,21240,9884,2420,11395,5374,2370,7591
15/10/2023 05:00,2647,6639,21290,9916,2361,11138,5370,2360,7652
15/10/2023 06:00,2581,6508,21600,9584,2137,10650,5116,2140,7119
15/10/2023 07:00,2583,6656,22750,9765,2114,10956,5061,2070,6862
15/10/2023 08:00,2628,6925,24390,10219,2163,11639,5011,2150,7092
15/10/2023 09:00,2699,7137,26090,10587,2234,12430,5117,2250,7687
15/10/2023 10:00,2734,7148,26300,10946,2248,12759,5269,2340,7854
15/10/2023 11:00,2732,7222,25860,11067,2290,12823,5110,2340,7833
15/10/2023 12:00,2686,7184,25430,10648,2282,12741,5101,2360,7813
15/10/2023 13:00,2670,7069,25410,10835,2264,12729,5118,2330,7917
15/10/2023 14:00,2582,7130,25160,10773,2220,12465,5124,2280,7987
15/10/2023 15:00,2608,7174,25470,10837,2245,12313,5217,2260,7908
15/10/2023 16:00,2721,7412,26010,10867,2286,12529,5367,2310,7822
15/10/2023 17:00,2978,7867,27650,11608,2424,13269,5435,2390,8114
15/10/2023 18:00,2955,7845,28130,11828,2468,13679,5652,2480,8453
15/10/2023 19:00,2907,7605,27530,11595,2414,13322,5599,2400,8228
15/10/2023 20:00,2771,7303,26620,11251,2323,12974,5379,2300,7853
15/10/2023 21:00,2636,7014,25430,10854,2243,12421,5229,2190,7541
15/10/2023 22:00,2516,6616,24080,10285,2165,11747,4866,2050,7235
15/10/2023 23:00,2431,6360,23030,9955,2112,11361,4828,2030,6985
16/10/2023 00:00,2321,6116,21550,9436,2037,10551,4645,1920,6421
16/10/2023 01:00,2307,6090,20580,9162,2032,10049,4530,1880,6320
16/10/2023 02:00,2411,6299,20640,9501,2199,10386,4751,1970,6604
16/10/2023 03:00,2620,6643,21170,10033,2398,11094,5119,2190,7163
16/10/2023 04:00,2707,6905,21720,10415,2506,11435,5483,2400,7749
16/10/2023 05:00,2661,7062,22500,10761,2529,11555,5759,2460,7962
16/10/2023 06:00,2768,7107,23560,11355,2460,11710,5707,2350,7872
16/10/2023 07:00,2908,7351,25260,12459,2534,12710,5719,2390,7849
16/10/2023 08:00,3124,8037,28330,14332,2818,14439,6108,2680,8210
16/10/2023 09:00,3286,8681,30970,15511,3040,15710,6306,2880,9063
16/10/2023 10:00,3301,8755,32020,15624,3184,16062,6451,2980,9375
16/10/2023 11:00,3281,8789,32650,16039,3198,16193,6638,3010,9520
16/10/2023 12:00,3049,8514,31740,15186,3001,15395,6216,2930,9221
16/10/2023 13:00,3126,8709,32820,15957,3157,16244,6559,3080,9691
16/10/2023 14:00,3096,8646,33010,16174,3127,16235,6597,3040,9891
16/10/2023 15:00,3087,8670,32700,15993,3134,16084,6633,2970,9708
16/10/2023 16:00,3261,8781,32600,15827,3134,16048,6763,2990,9726
16/10/2023 17:00,3415,8875,32470,15584,3099,15774,6635,2870,9499
16/10/2023 18:00,3319,8629,31880,15247,3017,15570,6578,2860,9564
16/10/2023 19:00,3205,8286,30500,14512,2883,14876,6279,2710,9140
16/10/2023 20:00,3040,7950,29090,13912,2777,14151,6017,2560,8665
16/10/2023 21:00,2888,7534,27540,13350,2687,13516,5791,2420,8290
16/10/2023 22:00,2745,7228,26350,13065,2642,12973,5523,2260,7894
16/10/2023 23:00,2694,6979,25020,12775,2532,12461,5328,2240,7640
17/10/2023 00:00,2557,6678,23250,11929,2412,11603,5050,2110,7187
17/10/2023 01:00,2524,6636,22120,11609,2410,11089,4920,2050,6927
17/10/2023 02:00,2656,6792,21970,11601,2545,11362,5127,2120,7178
17/10/2023 03:00,2825,7080,22390,12003,2704,12033,5511,2310,7732
17/10/2023 04:00,2891,7308,22960,12244,2777,12280,5845,2510,8244
17/10/2023 05:00,2895,7479,23530,12404,2773,12320,5923,2570,8430
17/10/2023 06:00,2962,7484,24400,12631,2688,12449,5815,2460,8174
17/10/2023 07:00,3110,7659,25890,13345,2661,13186,5783,2480,8050
17/10/2023 08:00,3327,8374,28870,15180,2878,14852,6203,2770,8327
17/10/2023 09:00,3457,8920,31500,16325,3094,16104,6369,2970,9188
17/10/2023 10:00,3553,8895,32510,16430,3202,16402,6535,3060,9593
17/10/2023 11:00,3385,8889,33170,16319,3261,16378,6658,3140,9688
17/10/2023 12:00,3236,8493,32150,15326,3013,15617,6288,3010,9341
17/10/2023 13:00,3290,8879,33240,16197,3110,16438,6558,3120,9835
17/10/2023 14:00,3226,8818,33290,16372,3154,16488,6729,3080,9957
17/10/2023 15:00,3240,8792,32940,16212,3113,16316,6830,3020,9596
17/10/2023 16:00,3451,8849,32690,16037,3121,16226,6863,3020,9663
17/10/2023 17:00,3572,8971,32510,15750,3056,16091,6633,2920,9572
17/10/2023 18:00,3491,8784,31740,15291,3021,15759,6510,2890,9639
17/10/2023 19:00,3367,8445,30450,14550,2879,14981,6225,2710,9236
17/10/2023 20:00,3197,8093,29110,14115,2775,14243,5892,2580,8816
17/10/2023 21:00,3027,7667,27520,13458,2677,13652,5743,2450,8330
17/10/2023 22:00,2817,7337,26320,13067,2620,13017,5414,2300,8034
17/10/2023 23:00,2685,7050,25030,12719,2537,12487,5309,2270,7732
18/10/2023 00:00,2609,6695,23220,11904,2425,11541,5135,2150,7215
18/10/2023 01:00,2570,6641,22140,11460,2424,10998,4983,2100,6968
18/10/2023 02:00,2692,6863,22020,11487,2573,11313,5103,2180,7203
18/10/2023 03:00,2872,7143,22540,11900,2772,12055,5453,2400,7736
18/10/2023 04:00,2953,7396,22990,12140,2852,12409,5781,2580,8236
18/10/2023 05:00,2889,7574,23650,12399,2872,12385,5858,2630,8415
18/10/2023 06:00,2933,7611,24480,12698,2745,12386,5735,2530,8185
18/10/2023 07:00,3037,7716,25970,13502,2710,13031,5853,2540,8061
18/10/2023 08:00,3164,8294,29050,15243,2893,14592,6214,2780,8355
18/10/2023 09:00,3292,8807,31380,16227,3070,15834,6474,2950,9229
18/10/2023 10:00,3328,8908,32120,16373,3132,16223,6530,3070,9704
18/10/2023 11:00,3264,8999,32800,16285,3165,16535,6569,3140,9803
18/10/2023 12:00,2975,8467,32140,15464,2993,15755,6171,2990,9595
18/10/2023 13:00,3044,8800,32980,16317,3128,16545,6557,3120,9981
18/10/2023 14:00,3068,8865,32980,16477,3148,16410,6606,3080,9956
18/10/2023 15:00,3099,8819,33010,16272,3118,16282,6762,3060,9768
18/10/2023 16:00,3288,8812,32770,16107,3113,16285,6870,3040,9835
18/10/2023 17:00,3428,8949,32650,15775,3051,16002,6585,2940,9619
18/10/2023 18:00,3359,8697,31910,15339,2998,15740,6521,2920,9664
18/10/2023 19:00,3282,8373,30610,14483,2872,15023,6193,2760,9229
18/10/2023 20:00,3091,7962,29370,13969,2755,14352,5943,2620,8775
18/10/2023 21:00,2910,7560,27760,13504,2672,13666,5714,2440,8383
18/10/2023 22:00,2753,7252,26450,13080,2612,12952,5402,2300,8033
18/10/2023 23:00,2630,7001,25120,12649,2519,12461,5252,2260,7798
19/10/2023 00:00,2493,6665,23420,11904,2409,11646,5034,2140,7251
19/10/2023 01:00,2507,6627,22320,11465,2403,11179,4883,2090,7025
19/10/2023 02:00,2640,6815,22170,11559,2567,11490,5037,2160,7252
19/10/2023 03:00,2781,7118,22570,11941,2733,12166,5444,2370,7821
19/10/2023 04:00,2882,7353,23060,12194,2801,12438,5805,2560,8321
19/10/2023 05:00,2867,7501,23610,12316,2765,12420,5937,2600,8482
19/10/2023 06:00,3008,7518,24390,12542,2674,12341,5807,2520,8232
19/10/2023 07:00,3137,7736,26060,13280,2661,13071,5769,2540,8080
19/10/2023 08:00,3292,8432,29380,15023,2889,14681,6113,2820,8305
19/10/2023 09:00,3422,8988,32240,16208,3096,15922,6343,3020,9252
19/10/2023 10:00,3532,9103,33380,16399,3161,16459,6406,3130,9751
19/10/2023 11:00,3500,9170,34150,16451,3196,16760,6557,3200,9814
19/10/2023 12:00,3304,8682,33240,15529,3032,16047,6245,3050,9573
19/10/2023 13:00,3392,9082,34340,16336,3207,16673,6614,3210,10120
19/10/2023 14:00,3347,8996,33720,16311,3228,16529,6740,3180,10006
19/10/2023 15:00,3328,8937,32960,16076,3157,16258,6776,3140,9891
19/10/2023 16:00,3419,9085,33020,16021,3147,16235,6788,3140,9911
19/10/2023 17:00,3492,9127,33100,15857,3081,15981,6537,3020,9696
19/10/2023 18:00,3400,8871,32300,15424,3017,15659,6455,2970,9701
19/10/2023 19:00,3257,8425,30930,14641,2894,14890,6130,2800,9215
19/10/2023 20:00,3071,8000,29530,14037,2777,14174,5898,2640,8813
19/10/2023 21:00,2882,7584,27900,13514,2674,13655,5658,2480,8325
19/10/2023 22:00,2736,7263,26580,13170,2593,13114,5421,2360,8100
19/10/2023 23:00,2676,7042,25260,12770,2513,12523,5224,2320,7831
20/10/2023 00:00,2530,6707,23470,12007,2398,11687,5003,2200,7347
20/10/2023 01:00,2501,6646,22410,11463,2402,11093,4883,2140,7131
20/10/2023 02:00,2648,6818,22230,11547,2532,11429,5019,2200,7322
20/10/2023 03:00,2816,7119,22680,11943,2693,12047,5430,2380,7830
20/10/2023 04:00,2921,7298,23120,12158,2783,12258,5748,2560,8290
20/10/2023 05:00,2922,7414,23720,12216,2771,12208,5830,2610,8416
20/10/2023 06:00,3058,7372,24340,12460,2665,12317,5745,2520,8252
20/10/2023 07:00,3244,7631,26230,13193,2652,13219,5775,2570,8376
20/10/2023 08:00,3422,8469,29550,15027,2919,14857,6480,2890,9073
20/10/2023 09:00,3618,9022,32680,16344,3149,16361,6609,3040,9695
20/10/2023 10:00,3627,9114,34180,16595,3187,16640,6629,3180,9733
20/10/2023 11:00,3611,9054,34860,16452,3209,16612,6656,3220,9654
20/10/2023 12:00,3404,8656,33910,15433,3039,15913,6272,3020,9228
20/10/2023 13:00,3520,9008,34640,16153,3206,16875,6598,3140,9473
20/10/2023 14:00,3524,8909,34650,16276,3219,16944,6573,3160,9238
20/10/2023 15:00,3510,9016,34370,16057,3168,16691,6375,3080,9358
20/10/2023 16:00,3584,9162,33460,16076,3164,16432,6460,3040,9305
20/10/2023 17:00,3573,9055,33240,15474,3076,15897,6329,2920,9230
20/10/2023 18:00,3462,8749,32440,14902,2989,15316,6225,2860,9353
20/10/2023 19:00,3344,8415,31130,14155,2876,14675,5969,2710,8970
20/10/2023 20:00,3165,8021,29730,13593,2765,14034,5757,2590,8569
20/10/2023 21:00,2972,7608,28150,13122,2670,13490,5597,2440,8249
20/10/2023 22:00,2801,7282,26970,12810,2614,12883,5455,2310,7966
20/10/2023 23:00,2764,7000,25620,12395,2540,12535,5212,2280,7672
21/10/2023 00:00,2654,6669,23810,11531,2400,11589,5018,2160,7127
21/10/2023 01:00,2640,6576,22480,11044,2392,11008,4931,2100,6908
21/10/2023 02:00,2776,6704,22200,11092,2522,11247,5106,2190,7146
21/10/2023 03:00,2913,6961,22450,11437,2694,11927,5454,2400,7672
21/10/2023 04:00,2980,7083,22590,11496,2750,12079,5774,2580,8120
21/10/2023 05:00,2914,7060,22610,11304,2680,11905,5789,2600,8241
21/10/2023 06:00,2865,6953,22440,10936,2496,11415,5588,2410,7783
21/10/2023 07:00,2811,7029,23320,11143,2434,11706,5409,2290,7418
21/10/2023 08:00,2905,7368,24750,11705,2517,12738,5335,2360,7413
21/10/2023 09:00,3048,7622,26060,12005,2582,13406,5564,2520,7877
21/10/2023 10:00,3152,7758,26840,12060,2612,13542,5626,2560,7963
21/10/2023 11:00,3187,7744,27530,11966,2612,13397,5391,2570,7936
21/10/2023 12:00,3053,7581,27720,11916,2531,13137,5160,2490,7794
21/10/2023 13:00,3083,7653,27650,11643,2582,12995,5162,2470,7962
21/10/2023 14:00,2982,7448,27230,11537,2578,12907,5228,2430,7939
21/10/2023 15:00,2977,7619,26840,11601,2548,12795,5367,2390,7833
21/10/2023 16:00,3161,7945,27120,11768,2579,12986,5507,2470,7907
21/10/2023 17:00,3322,8360,28060,12254,2675,13557,5607,2530,8157
21/10/2023 18:00,3297,8300,27940,12282,2694,13814,5772,2580,8460
21/10/2023 19:00,3246,8057,27100,11965,2632,13558,5653,2490,8259
21/10/2023 20:00,3111,7764,26150,11658,2546,13169,5493,2400,7978
21/10/2023 21:00,2916,7414,24920,11184,2444,12516,5346,2290,7649
21/10/2023 22:00,2829,7031,23910,10623,2370,11895,5014,2150,7411
21/10/2023 23:00,2734,6777,23030,10317,2280,11531,4844,2120,7194
22/10/2023 00:00,2625,6431,21620,9861,2167,10705,4574,2000,6756
22/10/2023 01:00,2635,6341,20690,9464,2173,10254,4596,1960,6552
22/10/2023 02:00,2735,6534,20630,9797,2327,10507,4766,2080,6868
22/10/2023 03:00,2910,6865,21180,10231,2510,11257,5204,2330,7480
22/10/2023 04:00,2983,7069,21550,10521,2620,11481,5471,2500,7918
22/10/2023 05:00,2895,7123,21850,10454,2549,11250,5469,2480,7877
22/10/2023 06:00,2813,7007,21540,10304,2389,10744,5199,2240,7369
22/10/2023 07:00,2860,6989,21560,10285,2277,10822,5067,2110,6966
22/10/2023 08:00,2958,7047,22860,10524,2218,11338,4762,2120,6801
22/10/2023 09:00,3048,7196,24240,10769,2249,11676,4729,2170,7268
22/10/2023 10:00,3108,7195,25050,10909,2260,11928,4767,2240,7423
22/10/2023 11:00,3074,7235,25480,10859,2265,12114,4878,2260,7403
22/10/2023 12:00,3011,7117,25440,10713,2230,12006,4838,2280,7483
22/10/2023 13:00,2996,6966,24980,10541,2195,11926,4690,2240,7477
22/10/2023 14:00,2896,6916,24670,10413,2129,11782,4763,2160,7463
22/10/2023 15:00,2916,7017,24860,10546,2191,11918,4916,2180,7452
22/10/2023 16:00,3110,7309,25550,10773,2275,12344,5144,2270,7566
22/10/2023 17:00,3295,7985,27160,11627,2451,13177,5558,2400,7971
22/10/2023 18:00,3274,8049,27590,11865,2518,13519,5731,2490,8325
22/10/2023 19:00,3211,7906,27110,11689,2476,13251,5654,2400,8089
22/10/2023 20:00,3053,7632,26260,11393,2424,13008,5502,2310,7823
22/10/2023 21:00,2910,7308,25110,11029,2338,12388,5279,2200,7526
22/10/2023 22:00,2769,6918,23800,10479,2262,11772,4968,2070,7212
22/10/2023 23:00,2670,6640,22780,10199,2177,11408,4791,2050,6963
23/10/2023 00:00,2555,6372,21340,9669,2082,10622,4526,1950,6551
23/10/2023 01:00,2550,6340,20390,9453,2113,10157,4512,1920,6368
23/10/2023 02:00,2675,6592,20530,9748,2285,10640,4735,2050,6705
23/10/2023 03:00,2852,6979,21110,10376,2510,11368,5189,2300,7350
23/10/2023 04:00,2962,7231,21780,10762,2597,11661,5608,2490,7924
23/10/2023 05:00,2986,7493,22700,11131,2645,11791,5716,2520,8125
23/10/2023 06:00,3020,7613,23800,11671,2620,11983,5719,2420,8022
23/10/2023 07:00,3089,7844,25490,12703,2639,12840,5771,2430,8011
23/10/2023 08:00,3272,8399,28450,14455,2932,14210,5915,2650,8025
23/10/2023 09:00,3475,8873,30880,15746,3090,15267,6001,2840,8992
23/10/2023 10:00,3525,8898,31680,15796,3103,15525,6084,2930,9269
23/10/2023 11:00,3478,8848,32010,15650,3098,15525,6065,2980,9235
23/10/2023 12:00,3203,8410,31170,14788,2901,14710,5799,2840,8976
23/10/2023 13:00,3233,8776,31690,15810,3107,15496,6106,2960,9528
23/10/2023 14:00,3186,8718,31970,15863,3109,15563,6096,2920,9505
23/10/2023 15:00,3252,8656,31550,15742,3082,15460,6327,2900,9298
23/10/2023 16:00,3450,8741,31700,15471,3096,15631,6524,2930,9347
23/10/2023 17:00,3561,8934,31870,15294,3083,15591,6409,2850,9338
23/10/2023 18:00,3477,8798,31260,15036,3032,15369,6371,2830,9450
23/10/2023 19:00,3368,8469,30080,14332,2908,14667,6034,2690,9041
23/10/2023 20:00,3183,8138,28790,13818,2800,14013,5903,2570,8606
23/10/2023 21:00,2989,7684,27280,13365,2702,13466,5680,2430,8258
23/10/2023 22:00,2826,7305,26130,12927,2635,12982,5526,2270,7928
23/10/2023 23:00,2734,7065,24740,12505,2536,12395,5381,2230,7643
24/10/2023 00:00,2634,6747,23040,11767,2434,11531,5116,2110,7205
24/10/2023 01:00,2625,6704,22030,11370,2455,11065,5016,2060,6986
24/10/2023 02:00,2780,6965,21980,11539,2602,11382,5273,2180,7291
24/10/2023 03:00,2926,7292,22590,11978,2817,12113,5735,2410,7903
24/10/2023 04:00,3024,7541,23060,12232,2898,12430,5998,2600,8432
24/10/2023 05:00,3063,7736,23790,12440,2877,12434,6033,2640,8515
24/10/2023 06:00,3120,7873,24790,12837,2802,12575,5876,2530,8353
24/10/2023 07:00,3126,8006,26220,13592,2743,13180,5888,2550,8295
24/10/2023 08:00,3319,8623,29030,15221,2911,14558,6221,2810,8322
24/10/2023 09:00,3423,9024,31370,16277,3090,15583,6424,3000,8981
24/10/2023 10:00,3352,9006,32110,16327,3159,15846,6372,3110,9373
24/10/2023 11:00,3296,8986,33010,16360,3167,16021,6418,3170,9427
24/10/2023 12:00,3095,8418,31810,15294,2983,15062,5935,3000,9213
24/10/2023 13:00,3168,8760,32620,16154,3127,15842,6319,3140,9651
24/10/2023 14:00,3164,8884,32620,16253,3148,15906,6384,3100,9599
24/10/2023 15:00,3240,8830,32320,15977,3133,15799,6500,3050,9313
24/10/2023 16:00,3440,8869,32300,15906,3139,15844,6567,3040,9349
24/10/2023 17:00,3534,9001,32300,15714,3126,15825,6468,2950,9452
24/10/2023 18:00,3455,8863,31530,15273,3057,15517,6402,2910,9492
24/10/2023 19:00,3314,8484,30280,14584,2915,14794,6037,2750,9150
24/10/2023 20:00,3126,8087,28970,14080,2797,14124,5838,2620,8715
24/10/2023 21:00,2935,7666,27380,13593,2715,13394,5676,2460,8325
24/10/2023 22:00,2762,7279,26150,13133,2653,12929,5332,2310,8001
24/10/2023 23:00,2708,7008,24800,12691,2565,12388,5163,2270,7708
25/10/2023 00:00,2586,6679,23060,11906,2453,11509,4940,2160,7204
25/10/2023 01:00,2588,6651,22020,11543,2458,11052,4910,2110,7018
25/10/2023 02:00,2709,6842,21980,11674,2625,11421,5100,2210,7305
25/10/2023 03:00,2857,7125,22420,12039,2805,12107,5496,2430,7925
25/10/2023 04:00,2951,7357,22820,12280,2880,12371,5909,2600,8402
25/10/2023 05:00,2948,7521,23450,12441,2833,12351,6004,2640,8538
25/10/2023 06:00,3024,7633,24460,12756,2734,12401,5823,2520,8400
25/10/2023 07:00,3115,7865,26280,13493,2715,13157,5851,2580,8254
25/10/2023 08:00,3243,8458,29200,15158,2921,14881,6047,2800,8214
25/10/2023 09:00,3314,8930,31800,15991,3141,15879,6129,2930,8992
25/10/2023 10:00,3333,8870,32670,16398,3198,16000,6272,3010,9462
25/10/2023 11:00,3231,8848,32490,16370,3205,16009,6375,3070,9467
25/10/2023 12:00,3038,8362,30680,15107,2969,15264,5948,2900,9227
25/10/2023 13:00,3106,8802,31760,15952,3101,15977,6298,3030,9744
25/10/2023 14:00,3066,8779,32040,16181,3132,16028,6344,3000,9806
25/10/2023 15:00,3144,8774,31560,16086,3131,15791,6433,2960,9493
25/10/2023 16:00,3366,8934,31660,15936,3132,15886,6547,2980,9498
25/10/2023 17:00,3463,9002,31940,15739,3103,15814,6335,2910,9409
25/10/2023 18:00,3356,8764,31250,15287,3048,15469,6277,2890,9518
25/10/2023 19:00,3234,8431,30090,14671,2914,14818,5939,2730,9141
25/10/2023 20:00,3061,8084,28820,14145,2824,14190,5725,2620,8752
25/10/2023 21:00,2861,7673,27300,13638,2719,13679,5515,2460,8327
25/10/2023 22:00,2691,7344,26150,13238,2653,13080,5307,2330,8035
25/10/2023 23:00,2607,7122,24740,12848,2572,12549,5158,2290,7738
26/10/2023 00:00,2489,6752,23060,12070,2459,11674,4962,2170,7298
26/10/2023 01:00,2504,6738,22040,11688,2462,11137,4874,2120,7081
26/10/2023 02:00,2630,6935,22020,11771,2637,11516,5133,2210,7379
26/10/2023 03:00,2781,7235,22490,12193,2822,12172,5533,2430,7996
26/10/2023 04:00,2891,7459,23000,12396,2907,12454,5797,2600,8457
26/10/2023 05:00,2888,7651,23670,12533,2884,12502,5848,2640,8610
26/10/2023 06:00,2989,7811,24620,12817,2807,12561,5686,2540,8418
26/10/2023 07:00,3127,7905,25960,13617,2763,13197,5766,2560,8255
26/10/2023 08:00,3319,8528,28710,15146,2910,14650,6066,2800,8278
26/10/2023 09:00,3411,8881,31060,16243,3101,15653,6265,2960,8948
26/10/2023 10:00,3303,8859,31800,16213,3145,15837,6126,3030,9341
26/10/2023 11:00,3195,8813,32270,16140,3158,15993,6155,3080,9512
26/10/2023 12:00,2963,8351,31220,15132,2989,15245,5939,2930,9201
26/10/2023 13:00,3127,8727,32320,15952,3143,15989,6411,3130,9592
26/10/2023 14:00,3168,8855,32360,16117,3157,16077,6578,3060,9477
26/10/2023 15:00,3234,8831,32150,15972,3133,16098,6511,3070,9346
26/10/2023 16:00,3420,8924,32160,15796,3139,16006,6533,2970,9448
26/10/2023 17:00,3505,9018,32190,15671,3107,15975,6463,2950,9402
26/10/2023 18:00,3400,8804,31420,15171,3052,15629,6289,2900,9498
26/10/2023 19:00,3261,8454,30190,14425,2918,14883,5992,2740,9081
26/10/2023 20:00,3077,8117,28890,13982,2819,14284,5761,2610,8634
26/10/2023 21:00,2899,7658,27390,13582,2721,13767,5571,2460,8267
26/10/2023 22:00,2764,7374,26150,13139,2623,13124,5398,2310,7964
26/10/2023 23:00,2676,7128,24860,12632,2559,12679,5295,2260,7772
27/10/2023 00:00,2547,6748,23150,11883,2424,11736,5045,2150,7235
27/10/2023 01:00,2529,6712,22140,11583,2433,11227,4957,2120,7007
27/10/2023 02:00,2714,6907,21990,11615,2604,11618,5070,2230,7300
