,TWN-PumpedHydro
7838,1180.6774193548388
7839,457.1881720430108
7840,0.0
7841,16.822580645161224
7842,493.26881720430106
7843,1195.97311827957
7844,1950.010752688172
7845,2702.005376344086
7846,3417.1505376344085
7847,4083.2150537634407
7848,1624.7365591397843
7849,2012.8548387096769
7850,2649.0161290322576
7851,3547.827956989247
7852,5077.559139784946
7853,6114.715053763441
7854,6599.435483870968
7855,6692.553763440861
7856,6365.822580645161
7857,5720.908602150537
7858,4825.268817204302
7859,3897.97311827957
7860,2954.2365591397847
7861,2035.6505376344085
7862,1180.6774193548388
7863,457.1881720430108
7864,0.0
7865,16.822580645161224
7866,493.26881720430106
7867,1195.97311827957
7868,1950.010752688172
7869,2702.005376344086
7870,3417.1505376344085
7871,4083.2150537634407
7872,1624.7365591397843
7873,2012.8548387096769
7874,2649.0161290322576
7875,3547.827956989247
7876,5077.559139784946
7877,6114.715053763441
7878,6599.435483870968
7879,6692.553763440861
7880,6365.822580645161
7881,5720.908602150537
7882,4825.268817204302
7883,3897.97311827957
7884,2954.2365591397847
7885,2035.6505376344085
7886,1180.6774193548388
7887,457.1881720430108
7888,0.0
7889,16.822580645161224
7890,493.26881720430106
7891,1195.97311827957
7892,1950.010752688172
7893,2702.005376344086
7894,3417.1505376344085
7895,4083.2150537634407
7896,1624.7365591397843
7897,2012.8548387096769
7898,2649.0161290322576
7899,3547.827956989247
7900,5077.559139784946
7901,6114.715053763441
7902,6599.435483870968
7903,6692.553763440861
7904,6365.822580645161
7905,5720.908602150537
7906,4825.268817204302
7907,3897.97311827957
7908,2954.2365591397847
7909,2035.6505376344085
7910,1180.6774193548388
7911,457.1881720430108
7912,0.0
7913,16.822580645161224
7914,493.26881720430106
7915,1195.97311827957
7916,1950.010752688172
7917,2702.005376344086
7918,3417.1505376344085
7919,4083.2150537634407
7920,1624.7365591397843
7921,2012.8548387096769
7922,2649.0161290322576
7923,3547.827956989247
7924,5077.559139784946
7925,6114.715053763441
7926,6599.435483870968
7927,6692.553763440861
7928,6365.822580645161
7929,5720.908602150537
7930,4825.268817204302
7931,3897.97311827957
7932,2954.2365591397847
7933,2035.6505376344085
7934,1180.6774193548388
7935,457.1881720430108
7936,0.0
7937,16.822580645161224
7938,493.26881720430106
7939,1195.97311827957
7940,1950.010752688172
7941,2702.005376344086
7942,3417.1505376344085
7943,4083.2150537634407
7944,1624.7365591397843
7945,2012.8548387096769
7946,2649.0161290322576
7947,3547.827956989247
7948,5077.559139784946
7949,6114.715053763441
7950,6599.435483870968
7951,6692.553763440861
7952,6365.822580645161
7953,5720.908602150537
7954,4825.268817204302
7955,3897.97311827957
7956,2954.2365591397847
7957,2035.6505376344085
7958,1180.6774193548388
7959,457.1881720430108
7960,0.0
7961,16.822580645161224
7962,493.26881720430106
7963,1195.97311827957
7964,1950.010752688172
7965,2702.005376344086
7966,3417.1505376344085
7967,4083.2150537634407
7968,1624.7365591397843
7969,2012.8548387096769
7970,2649.0161290322576
7971,3547.827956989247
7972,5077.559139784946
7973,6114.715053763441
7974,6599.435483870968
7975,6692.553763440861
7976,6365.822580645161
7977,5720.908602150537
7978,4825.268817204302
7979,3897.97311827957
7980,2954.2365591397847
7981,2035.6505376344085
7982,1180.6774193548388
7983,457.1881720430108
7984,0.0
7985,16.822580645161224
7986,493.26881720430106
7987,1195.97311827957
7988,1950.010752688172
7989,2702.005376344086
7990,3417.1505376344085
7991,4083.2150537634407
7992,1624.7365591397843
7993,2012.8548387096769
7994,2649.0161290322576
7995,3547.827956989247
7996,5077.559139784946
7997,6114.715053763441
7998,6599.435483870968
7999,6692.553763440861
8000,6365.822580645161
8001,5720.908602150537
8002,4825.268817204302
8003,3897.97311827957
8004,2954.2365591397847
8005,2035.6505376344085
8006,1180.6774193548388
8007,457.1881720430108
8008,0.0
8009,16.822580645161224
8010,493.26881720430106
8011,1195.97311827957
8012,1950.010752688172
8013,2702.005376344086
8014,3417.1505376344085
8015,4083.2150537634407
8016,1624.7365591397843
8017,2012.8548387096769
8018,2649.0161290322576
8019,3547.827956989247
8020,5077.559139784946
8021,6114.715053763441
8022,6599.435483870968
8023,6692.553763440861
8024,6365.822580645161
8025,5720.908602150537
8026,4825.268817204302
8027,3897.97311827957
8028,2954.2365591397847
8029,2035.6505376344085
8030,1180.6774193548388
8031,457.1881720430108
8032,0.0
8033,16.822580645161224
8034,493.26881720430106
8035,1195.97311827957
8036,1950.010752688172
8037,2702.005376344086
8038,3417.1505376344085
8039,4083.2150537634407
8040,1624.7365591397843
8041,2012.8548387096769
8042,2649.0161290322576
8043,3547.827956989247
8044,5077.559139784946
8045,6114.715053763441
8046,6599.435483870968
8047,6692.553763440861
8048,6365.822580645161
8049,5720.908602150537
8050,4825.268817204302
8051,3897.97311827957
8052,2954.2365591397847
8053,2035.6505376344085
8054,1180.6774193548388
8055,457.1881720430108
8056,0.0
8057,16.822580645161224
8058,493.26881720430106
8059,1195.97311827957
8060,1950.010752688172
8061,2702.005376344086
8062,3417.1505376344085
8063,4083.2150537634407
8064,1624.7365591397843
8065,2012.8548387096769
8066,2649.0161290322576
8067,3547.827956989247
8068,5077.559139784946
8069,6114.715053763441
8070,6599.435483870968
8071,6692.553763440861
8072,6365.822580645161
8073,5720.908602150537
8074,4825.268817204302
8075,3897.97311827957
8076,2954.2365591397847
8077,2035.6505376344085
8078,1180.6774193548388
8079,457.1881720430108
8080,0.0
8081,16.822580645161224
8082,493.26881720430106
8083,1195.97311827957
8084,1950.010752688172
8085,2702.005376344086
8086,3417.1505376344085
8087,4083.2150537634407
8088,1624.7365591397843
8089,2012.8548387096769
8090,2649.0161290322576
8091,3547.827956989247
8092,5077.559139784946
8093,6114.715053763441
8094,6599.435483870968
8095,6692.553763440861
8096,6365.822580645161
8097,5720.908602150537
8098,4825.268817204302
8099,3897.97311827957
8100,2954.2365591397847
8101,2035.6505376344085
8102,1180.6774193548388
8103,457.1881720430108
8104,0.0
8105,16.822580645161224
8106,493.26881720430106
8107,1195.97311827957
8108,1950.010752688172
8109,2702.005376344086
8110,3417.1505376344085
8111,4083.2150537634407
8112,1624.7365591397843
8113,2012.8548387096769
8114,2649.0161290322576
8115,3547.827956989247
8116,5077.559139784946
8117,6114.715053763441
8118,6599.435483870968
8119,6692.553763440861
8120,6365.822580645161
8121,5720.908602150537
8122,4825.268817204302
8123,3897.97311827957
8124,2954.2365591397847
8125,2035.6505376344085
8126,1180.6774193548388
8127,457.1881720430108
8128,0.0
8129,16.822580645161224
8130,493.26881720430106
8131,1195.97311827957
8132,1950.010752688172
8133,2702.005376344086
8134,3417.1505376344085
8135,4083.2150537634407
8136,1624.7365591397843
8137,2012.8548387096769
8138,2649.0161290322576
8139,3547.827956989247
8140,5077.559139784946
8141,6114.715053763441
8142,6599.435483870968
8143,6692.553763440861
8144,6365.822580645161
8145,5720.908602150537
8146,4825.268817204302
8147,3897.97311827957
8148,2954.2365591397847
8149,2035.6505376344085
8150,1180.6774193548388
8151,457.1881720430108
8152,0.0
8153,16.822580645161224
8154,493.26881720430106
8155,1195.97311827957
8156,1950.010752688172
8157,2702.005376344086
8158,3417.1505376344085
8159,4083.2150537634407
8160,1624.7365591397843
8161,2012.8548387096769
8162,2649.0161290322576
8163,3547.827956989247
8164,5077.559139784946
8165,6114.715053763441
8166,6599.435483870968
8167,6692.553763440861
8168,6365.822580645161
8169,5720.908602150537
8170,4825.268817204302
8171,3897.97311827957
8172,2954.2365591397847
8173,2035.6505376344085
8174,1180.6774193548388
8175,457.1881720430108
8176,0.0
8177,16.822580645161224
8178,493.26881720430106
8179,1195.97311827957
8180,1950.010752688172
8181,2702.005376344086
8182,3417.1505376344085
8183,4083.2150537634407
8184,1624.7365591397843
8185,2012.8548387096769
8186,2649.0161290322576
8187,3547.827956989247
8188,5077.559139784946
8189,6114.715053763441
8190,6599.435483870968
8191,6692.553763440861
8192,6365.822580645161
8193,5720.908602150537
8194,4825.268817204302
8195,3897.97311827957
8196,2954.2365591397847
8197,2035.6505376344085
8198,1180.6774193548388
8199,457.1881720430108
8200,0.0
8201,16.822580645161224
8202,493.26881720430106
8203,1195.97311827957
8204,1950.010752688172
8205,2702.005376344086
8206,3417.1505376344085
8207,4083.2150537634407
8208,1624.7365591397843
8209,2012.8548387096769
8210,2649.0161290322576
8211,3547.827956989247
8212,5077.559139784946
8213,6114.715053763441
8214,6599.435483870968
8215,6692.553763440861
8216,6365.822580645161
8217,5720.908602150537
8218,4825.268817204302
8219,3897.97311827957
8220,2954.2365591397847
8221,2035.6505376344085
8222,1180.6774193548388
8223,457.1881720430108
8224,0.0
8225,16.822580645161224
8226,493.26881720430106
8227,1195.97311827957
8228,1950.010752688172
8229,2702.005376344086
8230,3417.1505376344085
8231,4083.2150537634407
8232,1624.7365591397843
8233,2012.8548387096769
8234,2649.0161290322576
8235,3547.827956989247
8236,5077.559139784946
8237,6114.715053763441
8238,6599.435483870968
8239,6692.553763440861
8240,6365.822580645161
8241,5720.908602150537
8242,4825.268817204302
8243,3897.97311827957
8244,2954.2365591397847
8245,2035.6505376344085
8246,1180.6774193548388
8247,457.1881720430108
8248,0.0
8249,16.822580645161224
8250,493.26881720430106
8251,1195.97311827957
8252,1950.010752688172
8253,2702.005376344086
8254,3417.1505376344085
8255,4083.2150537634407
8256,1624.7365591397843
8257,2012.8548387096769
8258,2649.0161290322576
8259,3547.827956989247
8260,5077.559139784946
8261,6114.715053763441
8262,6599.435483870968
8263,6692.553763440861
8264,6365.822580645161
8265,5720.908602150537
8266,4825.268817204302
8267,3897.97311827957
8268,2954.2365591397847
8269,2035.6505376344085
8270,1180.6774193548388
8271,457.1881720430108
8272,0.0
8273,16.822580645161224
8274,493.26881720430106
8275,1195.97311827957
8276,1950.010752688172
8277,2702.005376344086
8278,3417.1505376344085
8279,4083.2150537634407
8280,1624.7365591397843
8281,2012.8548387096769
8282,2649.0161290322576
8283,3547.827956989247
8284,5077.559139784946
8285,6114.715053763441
8286,6599.435483870968
8287,6692.553763440861
8288,6365.822580645161
8289,5720.908602150537
8290,4825.268817204302
8291,3897.97311827957
8292,2954.2365591397847
8293,2035.6505376344085
8294,1180.6774193548388
8295,457.1881720430108
8296,0.0
8297,16.822580645161224
8298,493.26881720430106
8299,1195.97311827957
8300,1950.010752688172
8301,2702.005376344086
8302,3417.1505376344085
8303,4083.2150537634407
8304,1624.7365591397843
8305,2012.8548387096769
8306,2649.0161290322576
8307,3547.827956989247
8308,5077.559139784946
8309,6114.715053763441
8310,6599.435483870968
8311,6692.553763440861
8312,6365.822580645161
8313,5720.908602150537
8314,4825.268817204302
8315,3897.97311827957
8316,2954.2365591397847
8317,2035.6505376344085
8318,1180.6774193548388
8319,457.1881720430108
8320,0.0
8321,16.822580645161224
8322,493.26881720430106
8323,1195.97311827957
8324,1950.010752688172
8325,2702.005376344086
8326,3417.1505376344085
8327,4083.2150537634407
8328,1624.7365591397843
8329,2012.8548387096769
8330,2649.0161290322576
8331,3547.827956989247
8332,5077.559139784946
8333,6114.715053763441
8334,6599.435483870968
8335,6692.553763440861
8336,6365.822580645161
8337,5720.908602150537
8338,4825.268817204302
8339,3897.97311827957
8340,2954.2365591397847
8341,2035.6505376344085
8342,1180.6774193548388
8343,457.1881720430108
8344,0.0
8345,16.822580645161224
8346,493.26881720430106
8347,1195.97311827957
8348,1950.010752688172
8349,2702.005376344086
8350,3417.1505376344085
8351,4083.2150537634407
8352,1624.7365591397843
8353,2012.8548387096769
8354,2649.0161290322576
8355,3547.827956989247
8356,5077.559139784946
8357,6114.715053763441
8358,6599.435483870968
8359,6692.553763440861
8360,6365.822580645161
8361,5720.908602150537
8362,4825.268817204302
8363,3897.97311827957
8364,2954.2365591397847
8365,2035.6505376344085
8366,1180.6774193548388
8367,457.1881720430108
8368,0.0
8369,16.822580645161224
8370,493.26881720430106
8371,1195.97311827957
8372,1950.010752688172
8373,2702.005376344086
8374,3417.1505376344085
8375,4083.2150537634407
8376,1624.7365591397843
8377,2012.8548387096769
8378,2649.0161290322576
8379,3547.827956989247
8380,5077.559139784946
8381,6114.715053763441
8382,6599.435483870968
8383,6692.553763440861
8384,6365.822580645161
8385,5720.908602150537
8386,4825.268817204302
8387,3897.97311827957
8388,2954.2365591397847
8389,2035.6505376344085
8390,1180.6774193548388
8391,457.1881720430108
8392,0.0
8393,16.822580645161224
8394,493.26881720430106
8395,1195.97311827957
8396,1950.010752688172
8397,2702.005376344086
8398,3417.1505376344085
8399,4083.2150537634407
8400,1624.7365591397843
8401,2012.8548387096769
8402,2649.0161290322576
8403,3547.827956989247
8404,5077.559139784946
8405,6114.715053763441
8406,6599.435483870968
8407,6692.553763440861
8408,6365.822580645161
8409,5720.908602150537
8410,4825.268817204302
8411,3897.97311827957
8412,2954.2365591397847
8413,2035.6505376344085
8414,1180.6774193548388
8415,457.1881720430108
8416,0.0
8417,16.822580645161224
8418,493.26881720430106
8419,1195.97311827957
8420,1950.010752688172
8421,2702.005376344086
8422,3417.1505376344085
8423,4083.2150537634407
8424,1624.7365591397843
8425,2012.8548387096769
8426,2649.0161290322576
8427,3547.827956989247
8428,5077.559139784946
8429,6114.715053763441
8430,6599.435483870968
8431,6692.553763440861
8432,6365.822580645161
8433,5720.908602150537
8434,4825.268817204302
8435,3897.97311827957
8436,2954.2365591397847
8437,2035.6505376344085
8438,1180.6774193548388
8439,457.1881720430108
8440,0.0
8441,16.822580645161224
8442,493.26881720430106
8443,1195.97311827957
8444,1950.010752688172
8445,2702.005376344086
8446,3417.1505376344085
8447,4083.2150537634407
8448,1624.7365591397843
8449,2012.8548387096769
8450,2649.0161290322576
8451,3547.827956989247
8452,5077.559139784946
8453,6114.715053763441
8454,6599.435483870968
8455,6692.553763440861
8456,6365.822580645161
8457,5720.908602150537
8458,4825.268817204302
8459,3897.97311827957
8460,2954.2365591397847
8461,2035.6505376344085
8462,1180.6774193548388
8463,457.1881720430108
8464,0.0
8465,16.822580645161224
8466,493.26881720430106
8467,1195.97311827957
8468,1950.010752688172
8469,2702.005376344086
8470,3417.1505376344085
8471,4083.2150537634407
8472,1624.7365591397843
8473,2012.8548387096769
8474,2649.0161290322576
8475,3547.827956989247
8476,5077.559139784946
8477,6114.715053763441
8478,6599.435483870968
8479,6692.553763440861
8480,6365.822580645161
8481,5720.908602150537
8482,4825.268817204302
8483,3897.97311827957
8484,2954.2365591397847
8485,2035.6505376344085
8486,1180.6774193548388
8487,457.1881720430108
8488,0.0
8489,16.822580645161224
8490,493.26881720430106
8491,1195.97311827957
8492,1950.010752688172
8493,2702.005376344086
8494,3417.1505376344085
8495,4083.2150537634407
8496,1624.7365591397843
8497,2012.8548387096769
8498,2649.0161290322576
8499,3547.827956989247
8500,5077.559139784946
8501,6114.715053763441
8502,6599.435483870968
8503,6692.553763440861
8504,6365.822580645161
8505,5720.908602150537
8506,4825.268817204302
8507,3897.97311827957
8508,2954.2365591397847
8509,2035.6505376344085
8510,1180.6774193548388
8511,457.1881720430108
8512,0.0
8513,16.822580645161224
8514,493.26881720430106
8515,1195.97311827957
8516,1950.010752688172
8517,2702.005376344086
8518,3417.1505376344085
8519,4083.2150537634407
8520,1624.7365591397843
8521,2012.8548387096769
8522,2649.0161290322576
8523,3547.827956989247
8524,5077.559139784946
8525,6114.715053763441
8526,6599.435483870968
8527,6692.553763440861
8528,6365.822580645161
8529,5720.908602150537
8530,4825.268817204302
8531,3897.97311827957
8532,2954.2365591397847
8533,2035.6505376344085
8534,1180.6774193548388
8535,457.1881720430108
8536,0.0
8537,16.822580645161224
8538,493.26881720430106
8539,1195.97311827957
8540,1950.010752688172
8541,2702.005376344086
8542,3417.1505376344085
8543,4083.2150537634407
8544,1624.7365591397843
8545,2012.8548387096769
8546,2649.0161290322576
8547,3547.827956989247
8548,5077.559139784946
8549,6114.715053763441
8550,6599.435483870968
8551,6692.553763440861
8552,6365.822580645161
8553,5720.908602150537
8554,4825.268817204302
8555,3897.97311827957
8556,2954.2365591397847
8557,2035.6505376344085
8558,1180.6774193548388
8559,457.1881720430108
8560,0.0
8561,16.822580645161224
8562,493.26881720430106
8563,1195.97311827957
8564,1950.010752688172
