timestep,TWN-Solar-2030_endo,TWN-OnshoreWind-2030_endo,TWN-OffshoreWind-2030_endo,TWN-Solar-2030_exo,TWN-OnshoreWind-2030_exo,TWN-OffshoreWind-2030_exo,TWN-Hydro-2030_exo,TWN-CoGen_coal-2030_exo,TWN-CoGen_biogas_waste-2030_exo,TWN-Solar-2024active_exo,TWN-OnshoreWind-2024active_exo,TWN-OffshoreWind-2024active_exo,TWN-Hydro-2024active_exo,TWN-CoGen_coal-2024active_exo,TWN-CoGen_biogas_waste-2024active_exo
21/06/2030 12:00,0.516,0.079,0.235,0.516,0.079,0.235,0.38,0.636,0.636,0.516,0.079,0.235,0.38,0.636,0.636
21/06/2030 13:00,0.508,0.075,0.194,0.508,0.075,0.194,0.496,0.734,0.734,0.508,0.075,0.194,0.496,0.734,0.734
21/06/2030 14:00,0.483,0.067,0.298,0.483,0.067,0.298,0.479,0.807,0.807,0.483,0.067,0.298,0.479,0.807,0.807
21/06/2030 15:00,0.4,0.06,0.188,0.4,0.06,0.188,0.539,0.883,0.883,0.4,0.06,0.188,0.539,0.883,0.883
21/06/2030 16:00,0.27,0.041,0.131,0.27,0.041,0.131,0.692,0.901,0.901,0.27,0.041,0.131,0.692,0.901,0.901
21/06/2030 17:00,0.128,0.038,0.185,0.128,0.038,0.185,0.717,0.886,0.886,0.128,0.038,0.185,0.717,0.886,0.886
21/06/2030 18:00,0.038,0.026,0.232,0.038,0.026,0.232,0.734,0.899,0.899,0.038,0.026,0.232,0.734,0.899,0.899
21/06/2030 19:00,0.001,0.011,0.115,0.001,0.011,0.115,0.742,0.838,0.838,0.001,0.011,0.115,0.742,0.838,0.838
21/06/2030 20:00,0,0.01,0.03,0,0.01,0.03,0.714,0.76,0.76,0,0.01,0.03,0.714,0.76,0.76
21/06/2030 21:00,0,0.013,0.03,0,0.013,0.03,0.617,0.718,0.718,0,0.013,0.03,0.617,0.718,0.718
21/06/2030 22:00,0,0.02,0.03,0,0.02,0.03,0.406,0.679,0.679,0,0.02,0.03,0.406,0.679,0.679
21/06/2030 23:00,0,0.024,0.103,0,0.024,0.103,0.383,0.74,0.74,0,0.024,0.103,0.383,0.74,0.74
22/06/2030 00:00,0,0.024,0.103,0,0.024,0.103,0.429,0.716,0.716,0,0.024,0.103,0.429,0.716,0.716
22/06/2030 01:00,0,0.018,0.03,0,0.018,0.03,0.423,0.653,0.653,0,0.018,0.03,0.423,0.653,0.653
22/06/2030 02:00,0,0.02,0.03,0,0.02,0.03,0.373,0.679,0.679,0,0.02,0.03,0.373,0.679,0.679
22/06/2030 03:00,0,0.034,0.03,0,0.034,0.03,0.316,0.695,0.695,0,0.034,0.03,0.316,0.695,0.695
22/06/2030 04:00,0,0.028,0.134,0,0.028,0.134,0.306,0.693,0.693,0,0.028,0.134,0.306,0.693,0.693
22/06/2030 05:00,0.002,0.013,0.078,0.002,0.013,0.078,0.298,0.672,0.672,0.002,0.013,0.078,0.298,0.672,0.672
22/06/2030 06:00,0.058,0.013,0.03,0.058,0.013,0.03,0.295,0.711,0.711,0.058,0.013,0.03,0.295,0.711,0.711
22/06/2030 07:00,0.203,0.01,0.03,0.203,0.01,0.03,0.292,0.649,0.649,0.203,0.01,0.03,0.292,0.649,0.649
22/06/2030 08:00,0.34,0.018,0.03,0.34,0.018,0.03,0.262,0.644,0.644,0.34,0.018,0.03,0.262,0.644,0.644
22/06/2030 09:00,0.467,0.03,0.1,0.467,0.03,0.1,0.287,0.631,0.631,0.467,0.03,0.1,0.287,0.631,0.631
22/06/2030 10:00,0.537,0.059,0.144,0.537,0.059,0.144,0.291,0.68,0.68,0.537,0.059,0.144,0.291,0.68,0.68
22/06/2030 11:00,0.572,0.072,0.03,0.572,0.072,0.03,0.289,0.654,0.654,0.572,0.072,0.03,0.289,0.654,0.654
22/06/2030 12:00,0.58,0.086,0.229,0.58,0.086,0.229,0.261,0.662,0.662,0.58,0.086,0.229,0.261,0.662,0.662
22/06/2030 13:00,0.567,0.082,0.204,0.567,0.082,0.204,0.341,0.701,0.701,0.567,0.082,0.204,0.341,0.701,0.701
22/06/2030 14:00,0.497,0.099,0.185,0.497,0.099,0.185,0.554,0.786,0.786,0.497,0.099,0.185,0.554,0.786,0.786
22/06/2030 15:00,0.384,0.088,0.229,0.384,0.088,0.229,0.634,0.81,0.81,0.384,0.088,0.229,0.634,0.81,0.81
22/06/2030 16:00,0.275,0.06,0.125,0.275,0.06,0.125,0.675,0.903,0.903,0.275,0.06,0.125,0.675,0.903,0.903
22/06/2030 17:00,0.144,0.043,0.097,0.144,0.043,0.097,0.68,0.92,0.92,0.144,0.043,0.097,0.68,0.92,0.92
22/06/2030 18:00,0.059,0.027,0.065,0.059,0.027,0.065,0.696,0.969,0.969,0.059,0.027,0.065,0.696,0.969,0.969
22/06/2030 19:00,0.004,0.022,0.131,0.004,0.022,0.131,0.718,0.935,0.935,0.004,0.022,0.131,0.718,0.935,0.935
22/06/2030 20:00,0,0.008,0.081,0,0.008,0.081,0.679,0.742,0.742,0,0.008,0.081,0.679,0.742,0.742
22/06/2030 21:00,0,0.011,0.03,0,0.011,0.03,0.613,0.664,0.664,0,0.011,0.03,0.613,0.664,0.664
22/06/2030 22:00,0,0.015,0.03,0,0.015,0.03,0.45,0.654,0.654,0,0.015,0.03,0.45,0.654,0.654
22/06/2030 23:00,0,0.017,0.03,0,0.017,0.03,0.37,0.664,0.664,0,0.017,0.03,0.37,0.664,0.664
23/06/2030 00:00,0,0.015,0.03,0,0.015,0.03,0.374,0.708,0.708,0,0.015,0.03,0.374,0.708,0.708
23/06/2030 01:00,0,0.008,0.062,0,0.008,0.062,0.395,0.696,0.696,0,0.008,0.062,0.395,0.696,0.696
23/06/2030 02:00,0,0.032,0.084,0,0.032,0.084,0.395,0.693,0.693,0,0.032,0.084,0.395,0.693,0.693
23/06/2030 03:00,0,0.019,0.112,0,0.019,0.112,0.352,0.703,0.703,0,0.019,0.112,0.352,0.703,0.703
23/06/2030 04:00,0,0.028,0.131,0,0.028,0.131,0.329,0.711,0.711,0,0.028,0.131,0.329,0.711,0.711
23/06/2030 05:00,0.004,0.025,0.185,0.004,0.025,0.185,0.311,0.703,0.703,0.004,0.025,0.185,0.311,0.703,0.703
23/06/2030 06:00,0.062,0.021,0.289,0.062,0.021,0.289,0.293,0.692,0.692,0.062,0.021,0.289,0.293,0.692,0.692
23/06/2030 07:00,0.204,0.032,0.213,0.204,0.032,0.213,0.283,0.698,0.698,0.204,0.032,0.213,0.283,0.698,0.698
23/06/2030 08:00,0.35,0.06,0.138,0.35,0.06,0.138,0.304,0.628,0.628,0.35,0.06,0.138,0.304,0.628,0.628
23/06/2030 09:00,0.462,0.075,0.182,0.462,0.075,0.182,0.297,0.669,0.669,0.462,0.075,0.182,0.297,0.669,0.669
23/06/2030 10:00,0.535,0.075,0.207,0.535,0.075,0.207,0.287,0.7,0.7,0.535,0.075,0.207,0.287,0.7,0.7
23/06/2030 11:00,0.583,0.074,0.235,0.583,0.074,0.235,0.318,0.693,0.693,0.583,0.074,0.235,0.318,0.693,0.693
23/06/2030 12:00,0.588,0.058,0.191,0.588,0.058,0.191,0.313,0.708,0.708,0.588,0.058,0.191,0.313,0.708,0.708
23/06/2030 13:00,0.57,0.071,0.254,0.57,0.071,0.254,0.448,0.782,0.782,0.57,0.071,0.254,0.448,0.782,0.782
23/06/2030 14:00,0.524,0.08,0.279,0.524,0.08,0.279,0.533,0.716,0.716,0.524,0.08,0.279,0.533,0.716,0.716
23/06/2030 15:00,0.4,0.063,0.235,0.4,0.063,0.235,0.629,0.942,0.942,0.4,0.063,0.235,0.629,0.942,0.942
23/06/2030 16:00,0.256,0.029,0.169,0.256,0.029,0.169,0.719,0.977,0.977,0.256,0.029,0.169,0.719,0.977,0.977
23/06/2030 17:00,0.096,0.013,0.03,0.096,0.013,0.03,0.707,0.925,0.925,0.096,0.013,0.03,0.707,0.925,0.925
23/06/2030 18:00,0.029,0.025,0.068,0.029,0.025,0.068,0.69,0.883,0.883,0.029,0.025,0.068,0.69,0.883,0.883
23/06/2030 19:00,0.003,0.038,0.125,0.003,0.038,0.125,0.708,0.87,0.87,0.003,0.038,0.125,0.708,0.87,0.87
23/06/2030 20:00,0,0.018,0.033,0,0.018,0.033,0.673,0.76,0.76,0,0.018,0.033,0.673,0.76,0.76
23/06/2030 21:00,0,0.015,0.106,0,0.015,0.106,0.635,0.67,0.67,0,0.015,0.106,0.635,0.67,0.67
23/06/2030 22:00,0,0.028,0.15,0,0.028,0.15,0.64,0.644,0.644,0,0.028,0.15,0.64,0.644,0.644
23/06/2030 23:00,0,0.031,0.213,0,0.031,0.213,0.594,0.672,0.672,0,0.031,0.213,0.594,0.672,0.672
24/06/2030 00:00,0,0.035,0.22,0,0.035,0.22,0.419,0.641,0.641,0,0.035,0.22,0.419,0.641,0.641
24/06/2030 01:00,0,0.04,0.182,0,0.04,0.182,0.386,0.705,0.705,0,0.04,0.182,0.386,0.705,0.705
24/06/2030 02:00,0,0.045,0.273,0,0.045,0.273,0.343,0.735,0.735,0,0.045,0.273,0.343,0.735,0.735
24/06/2030 03:00,0,0.044,0.289,0,0.044,0.289,0.32,0.731,0.731,0,0.044,0.289,0.32,0.731,0.731
24/06/2030 04:00,0,0.037,0.245,0,0.037,0.245,0.307,0.709,0.709,0,0.037,0.245,0.307,0.709,0.709
24/06/2030 05:00,0.003,0.025,0.232,0.003,0.025,0.232,0.309,0.682,0.682,0.003,0.025,0.232,0.309,0.682,0.682
24/06/2030 06:00,0.055,0.028,0.16,0.055,0.028,0.16,0.307,0.669,0.669,0.055,0.028,0.16,0.307,0.669,0.669
24/06/2030 07:00,0.18,0.017,0.03,0.18,0.017,0.03,0.296,0.657,0.657,0.18,0.017,0.03,0.296,0.657,0.657
24/06/2030 08:00,0.318,0.034,0.115,0.318,0.034,0.115,0.283,0.659,0.659,0.318,0.034,0.115,0.283,0.659,0.659
24/06/2030 09:00,0.408,0.075,0.519,0.408,0.075,0.519,0.289,0.636,0.636,0.408,0.075,0.519,0.289,0.636,0.636
24/06/2030 10:00,0.475,0.108,0.295,0.475,0.108,0.295,0.291,0.696,0.696,0.475,0.108,0.295,0.291,0.696,0.696
24/06/2030 11:00,0.519,0.13,0.33,0.519,0.13,0.33,0.294,0.784,0.784,0.519,0.13,0.33,0.294,0.784,0.784
24/06/2030 12:00,0.545,0.126,0.374,0.545,0.126,0.374,0.312,0.843,0.843,0.545,0.126,0.374,0.312,0.843,0.843
24/06/2030 13:00,0.503,0.137,0.444,0.503,0.137,0.444,0.512,0.807,0.807,0.503,0.137,0.444,0.512,0.807,0.807
24/06/2030 14:00,0.428,0.136,0.396,0.428,0.136,0.396,0.585,0.877,0.877,0.428,0.136,0.396,0.585,0.877,0.877
24/06/2030 15:00,0.226,0.095,0.188,0.226,0.095,0.188,0.666,0.933,0.933,0.226,0.095,0.188,0.666,0.933,0.933
24/06/2030 16:00,0.083,0.02,0.068,0.083,0.02,0.068,0.668,0.834,0.834,0.083,0.02,0.068,0.668,0.834,0.834
24/06/2030 17:00,0.023,0.031,0.362,0.023,0.031,0.362,0.657,0.843,0.843,0.023,0.031,0.362,0.657,0.843,0.843
24/06/2030 18:00,0.007,0.091,0.1,0.007,0.091,0.1,0.628,0.805,0.805,0.007,0.091,0.1,0.628,0.805,0.805
24/06/2030 19:00,0,0.037,0.245,0,0.037,0.245,0.632,0.817,0.817,0,0.037,0.245,0.632,0.817,0.817
24/06/2030 20:00,0,0.044,0.179,0,0.044,0.179,0.609,0.714,0.714,0,0.044,0.179,0.609,0.714,0.714
24/06/2030 21:00,0,0.031,0.03,0,0.031,0.03,0.465,0.706,0.706,0,0.031,0.03,0.465,0.706,0.706
24/06/2030 22:00,0,0.032,0.03,0,0.032,0.03,0.393,0.683,0.683,0,0.032,0.03,0.393,0.683,0.683
24/06/2030 23:00,0,0.017,0.03,0,0.017,0.03,0.366,0.687,0.687,0,0.017,0.03,0.366,0.687,0.687
25/06/2030 00:00,0,0.01,0.03,0,0.01,0.03,0.341,0.631,0.631,0,0.01,0.03,0.341,0.631,0.631
25/06/2030 01:00,0,0.008,0.03,0,0.008,0.03,0.327,0.672,0.672,0,0.008,0.03,0.327,0.672,0.672
25/06/2030 02:00,0,0.011,0.1,0,0.011,0.1,0.325,0.706,0.706,0,0.011,0.1,0.325,0.706,0.706
25/06/2030 03:00,0,0.021,0.232,0,0.021,0.232,0.326,0.692,0.692,0,0.021,0.232,0.326,0.692,0.692
25/06/2030 04:00,0,0.022,0.295,0,0.022,0.295,0.316,0.768,0.768,0,0.022,0.295,0.316,0.768,0.768
25/06/2030 05:00,0.002,0.026,0.283,0.002,0.026,0.283,0.31,0.737,0.737,0.002,0.026,0.283,0.31,0.737,0.737
25/06/2030 06:00,0.05,0.017,0.229,0.05,0.017,0.229,0.312,0.773,0.773,0.05,0.017,0.229,0.312,0.773,0.773
25/06/2030 07:00,0.147,0.007,0.03,0.147,0.007,0.03,0.303,0.721,0.721,0.147,0.007,0.03,0.303,0.721,0.721
25/06/2030 08:00,0.269,0.005,0.321,0.269,0.005,0.321,0.308,0.76,0.76,0.269,0.005,0.321,0.308,0.76,0.76
25/06/2030 09:00,0.418,0.015,0.103,0.418,0.015,0.103,0.309,0.787,0.787,0.418,0.015,0.103,0.309,0.787,0.787
25/06/2030 10:00,0.485,0.043,0.27,0.485,0.043,0.27,0.319,0.869,0.869,0.485,0.043,0.27,0.319,0.869,0.869
25/06/2030 11:00,0.509,0.058,0.311,0.509,0.058,0.311,0.319,0.851,0.851,0.509,0.058,0.311,0.319,0.851,0.851
25/06/2030 12:00,0.501,0.134,0.56,0.501,0.134,0.56,0.335,0.839,0.839,0.501,0.134,0.56,0.335,0.839,0.839
25/06/2030 13:00,0.421,0.113,0.311,0.421,0.113,0.311,0.372,0.815,0.815,0.421,0.113,0.311,0.372,0.815,0.815
25/06/2030 14:00,0.284,0.045,0.207,0.284,0.045,0.207,0.397,0.718,0.718,0.284,0.045,0.207,0.397,0.718,0.718
25/06/2030 15:00,0.219,0.078,0.279,0.219,0.078,0.279,0.421,0.732,0.732,0.219,0.078,0.279,0.421,0.732,0.732
25/06/2030 16:00,0.154,0.1,0.261,0.154,0.1,0.261,0.514,0.726,0.726,0.154,0.1,0.261,0.514,0.726,0.726
25/06/2030 17:00,0.062,0.068,0.27,0.062,0.068,0.27,0.597,0.721,0.721,0.062,0.068,0.27,0.597,0.721,0.721
25/06/2030 18:00,0.02,0.029,0.279,0.02,0.029,0.279,0.596,0.734,0.734,0.02,0.029,0.279,0.596,0.734,0.734
25/06/2030 19:00,0.001,0.027,0.1,0.001,0.027,0.1,0.61,0.682,0.682,0.001,0.027,0.1,0.61,0.682,0.682
25/06/2030 20:00,0,0.015,0.283,0,0.015,0.283,0.539,0.651,0.651,0,0.015,0.283,0.539,0.651,0.651
25/06/2030 21:00,0,0.032,0.074,0,0.032,0.074,0.487,0.646,0.646,0,0.032,0.074,0.487,0.646,0.646
25/06/2030 22:00,0,0.046,0.103,0,0.046,0.103,0.435,0.641,0.641,0,0.046,0.103,0.435,0.641,0.641
25/06/2030 23:00,0,0.058,0.166,0,0.058,0.166,0.358,0.675,0.675,0,0.058,0.166,0.358,0.675,0.675
26/06/2030 00:00,0,0.061,0.169,0,0.061,0.169,0.329,0.709,0.709,0,0.061,0.169,0.329,0.709,0.709
26/06/2030 01:00,0,0.027,0.112,0,0.027,0.112,0.329,0.747,0.747,0,0.027,0.112,0.329,0.747,0.747
26/06/2030 02:00,0,0.007,0.03,0,0.007,0.03,0.335,0.711,0.711,0,0.007,0.03,0.335,0.711,0.711
26/06/2030 03:00,0,0.004,0.03,0,0.004,0.03,0.324,0.682,0.682,0,0.004,0.03,0.324,0.682,0.682
26/06/2030 04:00,0,0.008,0.03,0,0.008,0.03,0.298,0.688,0.688,0,0.008,0.03,0.298,0.688,0.688
26/06/2030 05:00,0.004,0.015,0.03,0.004,0.015,0.03,0.289,0.718,0.718,0.004,0.015,0.03,0.289,0.718,0.718
26/06/2030 06:00,0.064,0.016,0.03,0.064,0.016,0.03,0.268,0.706,0.706,0.064,0.016,0.03,0.268,0.706,0.706
26/06/2030 07:00,0.186,0.004,0.09,0.186,0.004,0.09,0.271,0.727,0.727,0.186,0.004,0.09,0.271,0.727,0.727
26/06/2030 08:00,0.314,0.002,0.03,0.314,0.002,0.03,0.272,0.727,0.727,0.314,0.002,0.03,0.272,0.727,0.727
26/06/2030 09:00,0.413,0.002,0.03,0.413,0.002,0.03,0.261,0.667,0.667,0.413,0.002,0.03,0.261,0.667,0.667
26/06/2030 10:00,0.474,0.002,0.03,0.474,0.002,0.03,0.256,0.716,0.716,0.474,0.002,0.03,0.256,0.716,0.716
26/06/2030 11:00,0.53,0.028,0.081,0.53,0.028,0.081,0.272,0.657,0.657,0.53,0.028,0.081,0.272,0.657,0.657
26/06/2030 12:00,0.554,0.048,0.109,0.554,0.048,0.109,0.283,0.675,0.675,0.554,0.048,0.109,0.283,0.675,0.675
26/06/2030 13:00,0.532,0.055,0.112,0.532,0.055,0.112,0.282,0.675,0.675,0.532,0.055,0.112,0.282,0.675,0.675
26/06/2030 14:00,0.485,0.038,0.03,0.485,0.038,0.03,0.317,0.633,0.633,0.485,0.038,0.03,0.317,0.633,0.633
26/06/2030 15:00,0.395,0.026,0.03,0.395,0.026,0.03,0.378,0.69,0.69,0.395,0.026,0.03,0.378,0.69,0.69
26/06/2030 16:00,0.288,0.018,0.03,0.288,0.018,0.03,0.539,0.735,0.735,0.288,0.018,0.03,0.539,0.735,0.735
26/06/2030 17:00,0.176,0.009,0.03,0.176,0.009,0.03,0.567,0.677,0.677,0.176,0.009,0.03,0.567,0.677,0.677
26/06/2030 18:00,0.081,0.001,0.03,0.081,0.001,0.03,0.544,0.666,0.666,0.081,0.001,0.03,0.544,0.666,0.666
26/06/2030 19:00,0.005,0.002,0.03,0.005,0.002,0.03,0.654,0.61,0.61,0.005,0.002,0.03,0.654,0.61,0.61
26/06/2030 20:00,0,0.001,0.03,0,0.001,0.03,0.641,0.661,0.661,0,0.001,0.03,0.641,0.661,0.661
26/06/2030 21:00,0,0.001,0.03,0,0.001,0.03,0.583,0.692,0.692,0,0.001,0.03,0.583,0.692,0.692
26/06/2030 22:00,0,0.005,0.03,0,0.005,0.03,0.395,0.659,0.659,0,0.005,0.03,0.395,0.659,0.659
26/06/2030 23:00,0,0.01,0.03,0,0.01,0.03,0.346,0.722,0.722,0,0.01,0.03,0.346,0.722,0.722
27/06/2030 00:00,0,0.002,0.03,0,0.002,0.03,0.341,0.701,0.701,0,0.002,0.03,0.341,0.701,0.701
27/06/2030 01:00,0,0.002,0.03,0,0.002,0.03,0.319,0.677,0.677,0,0.002,0.03,0.319,0.677,0.677
27/06/2030 02:00,0,0.002,0.03,0,0.002,0.03,0.297,0.649,0.649,0,0.002,0.03,0.297,0.649,0.649
27/06/2030 03:00,0,0.005,0.03,0,0.005,0.03,0.284,0.711,0.711,0,0.005,0.03,0.284,0.711,0.711
27/06/2030 04:00,0,0.007,0.03,0,0.007,0.03,0.285,0.674,0.674,0,0.007,0.03,0.285,0.674,0.674
27/06/2030 05:00,0.004,0.004,0.03,0.004,0.004,0.03,0.28,0.744,0.744,0.004,0.004,0.03,0.28,0.744,0.744
27/06/2030 06:00,0.062,0.003,0.03,0.062,0.003,0.03,0.277,0.758,0.758,0.062,0.003,0.03,0.277,0.758,0.758
27/06/2030 07:00,0.189,0.001,0.03,0.189,0.001,0.03,0.31,0.718,0.718,0.189,0.001,0.03,0.31,0.718,0.718
27/06/2030 08:00,0.332,0.001,0.03,0.332,0.001,0.03,0.28,0.709,0.709,0.332,0.001,0.03,0.28,0.709,0.709
27/06/2030 09:00,0.428,0.002,0.03,0.428,0.002,0.03,0.307,0.696,0.696,0.428,0.002,0.03,0.307,0.696,0.696
27/06/2030 10:00,0.475,0.005,0.03,0.475,0.005,0.03,0.309,0.771,0.771,0.475,0.005,0.03,0.309,0.771,0.771
27/06/2030 11:00,0.499,0.012,0.03,0.499,0.012,0.03,0.32,0.831,0.831,0.499,0.012,0.03,0.32,0.831,0.831
27/06/2030 12:00,0.527,0.025,0.03,0.527,0.025,0.03,0.351,0.812,0.812,0.527,0.025,0.03,0.351,0.812,0.812
27/06/2030 13:00,0.517,0.045,0.074,0.517,0.045,0.074,0.499,0.776,0.776,0.517,0.045,0.074,0.499,0.776,0.776
27/06/2030 14:00,0.489,0.045,0.059,0.489,0.045,0.059,0.478,0.865,0.865,0.489,0.045,0.059,0.478,0.865,0.865
27/06/2030 15:00,0.388,0.026,0.062,0.388,0.026,0.062,0.603,0.821,0.821,0.388,0.026,0.062,0.603,0.821,0.821
27/06/2030 16:00,0.262,0.022,0.03,0.262,0.022,0.03,0.724,0.843,0.843,0.262,0.022,0.03,0.724,0.843,0.843
27/06/2030 17:00,0.134,0.023,0.03,0.134,0.023,0.03,0.731,0.86,0.86,0.134,0.023,0.03,0.731,0.86,0.86
27/06/2030 18:00,0.044,0.027,0.03,0.044,0.027,0.03,0.763,0.8,0.8,0.044,0.027,0.03,0.763,0.8,0.8
27/06/2030 19:00,0.002,0.004,0.03,0.002,0.004,0.03,0.723,0.82,0.82,0.002,0.004,0.03,0.723,0.82,0.82
27/06/2030 20:00,0,0.063,0.03,0,0.063,0.03,0.696,0.794,0.794,0,0.063,0.03,0.696,0.794,0.794
27/06/2030 21:00,0,0.064,0.03,0,0.064,0.03,0.649,0.74,0.74,0,0.064,0.03,0.649,0.74,0.74
27/06/2030 22:00,0,0.059,0.03,0,0.059,0.03,0.622,0.795,0.795,0,0.059,0.03,0.622,0.795,0.795
27/06/2030 23:00,0,0.061,0.03,0,0.061,0.03,0.561,0.705,0.705,0,0.061,0.03,0.561,0.705,0.705
28/06/2030 00:00,0,0.061,0.03,0,0.061,0.03,0.442,0.688,0.688,0,0.061,0.03,0.442,0.688,0.688
28/06/2030 01:00,0,0.065,0.03,0,0.065,0.03,0.385,0.745,0.745,0,0.065,0.03,0.385,0.745,0.745
28/06/2030 02:00,0,0.062,0.03,0,0.062,0.03,0.367,0.688,0.688,0,0.062,0.03,0.367,0.688,0.688
28/06/2030 03:00,0,0.062,0.03,0,0.062,0.03,0.344,0.708,0.708,0,0.062,0.03,0.344,0.708,0.708
28/06/2030 04:00,0,0.059,0.03,0,0.059,0.03,0.314,0.786,0.786,0,0.059,0.03,0.314,0.786,0.786
28/06/2030 05:00,0.003,0.06,0.03,0.003,0.06,0.03,0.31,0.76,0.76,0.003,0.06,0.03,0.31,0.76,0.76
28/06/2030 06:00,0.059,0.059,0.03,0.059,0.059,0.03,0.308,0.834,0.834,0.059,0.059,0.03,0.308,0.834,0.834
28/06/2030 07:00,0.192,0.059,0.03,0.192,0.059,0.03,0.28,0.778,0.778,0.192,0.059,0.03,0.28,0.778,0.778
28/06/2030 08:00,0.315,0.059,0.03,0.315,0.059,0.03,0.28,0.854,0.854,0.315,0.059,0.03,0.28,0.854,0.854
28/06/2030 09:00,0.427,0.067,0.03,0.427,0.067,0.03,0.268,0.856,0.856,0.427,0.067,0.03,0.268,0.856,0.856
28/06/2030 10:00,0.467,0.078,0.03,0.467,0.078,0.03,0.262,0.797,0.797,0.467,0.078,0.03,0.262,0.797,0.797
28/06/2030 11:00,0.491,0.083,0.03,0.491,0.083,0.03,0.269,0.792,0.792,0.491,0.083,0.03,0.269,0.792,0.792
28/06/2030 12:00,0.509,0.085,0.03,0.509,0.085,0.03,0.294,0.82,0.82,0.509,0.085,0.03,0.294,0.82,0.82
28/06/2030 13:00,0.491,0.103,0.03,0.491,0.103,0.03,0.522,0.82,0.82,0.491,0.103,0.03,0.522,0.82,0.82
28/06/2030 14:00,0.438,0.102,0.03,0.438,0.102,0.03,0.633,0.847,0.847,0.438,0.102,0.03,0.633,0.847,0.847
28/06/2030 15:00,0.33,0.147,0.1,0.33,0.147,0.1,0.66,0.894,0.894,0.33,0.147,0.1,0.66,0.894,0.894
28/06/2030 16:00,0.201,0.142,0.078,0.201,0.142,0.078,0.722,0.914,0.914,0.201,0.142,0.078,0.722,0.914,0.914
28/06/2030 17:00,0.09,0.127,0.03,0.09,0.127,0.03,0.691,0.836,0.836,0.09,0.127,0.03,0.691,0.836,0.836
28/06/2030 18:00,0.03,0.122,0.03,0.03,0.122,0.03,0.705,0.872,0.872,0.03,0.122,0.03,0.705,0.872,0.872
28/06/2030 19:00,0.001,0.08,0.03,0.001,0.08,0.03,0.722,0.849,0.849,0.001,0.08,0.03,0.722,0.849,0.849
28/06/2030 20:00,0,0.063,0.03,0,0.063,0.03,0.594,0.88,0.88,0,0.063,0.03,0.594,0.88,0.88
28/06/2030 21:00,0,0.059,0.03,0,0.059,0.03,0.564,0.903,0.903,0,0.059,0.03,0.564,0.903,0.903
28/06/2030 22:00,0,0.063,0.03,0,0.063,0.03,0.501,0.791,0.791,0,0.063,0.03,0.501,0.791,0.791
28/06/2030 23:00,0,0.064,0.03,0,0.064,0.03,0.484,0.756,0.756,0,0.064,0.03,0.484,0.756,0.756
29/06/2030 00:00,0,0.065,0.03,0,0.065,0.03,0.381,0.817,0.817,0,0.065,0.03,0.381,0.817,0.817
29/06/2030 01:00,0,0.06,0.03,0,0.06,0.03,0.39,0.771,0.771,0,0.06,0.03,0.39,0.771,0.771
29/06/2030 02:00,0,0.067,0.03,0,0.067,0.03,0.328,0.729,0.729,0,0.067,0.03,0.328,0.729,0.729
29/06/2030 03:00,0,0.078,0.03,0,0.078,0.03,0.262,0.727,0.727,0,0.078,0.03,0.262,0.727,0.727
29/06/2030 04:00,0,0.072,0.03,0,0.072,0.03,0.262,0.817,0.817,0,0.072,0.03,0.262,0.817,0.817
29/06/2030 05:00,0.003,0.067,0.03,0.003,0.067,0.03,0.262,0.76,0.76,0.003,0.067,0.03,0.262,0.76,0.76
29/06/2030 06:00,0.053,0.06,0.03,0.053,0.06,0.03,0.266,0.735,0.735,0.053,0.06,0.03,0.266,0.735,0.735
29/06/2030 07:00,0.163,0.058,0.03,0.163,0.058,0.03,0.284,0.752,0.752,0.163,0.058,0.03,0.284,0.752,0.752
29/06/2030 08:00,0.288,0.059,0.03,0.288,0.059,0.03,0.338,0.802,0.802,0.288,0.059,0.03,0.338,0.802,0.802
29/06/2030 09:00,0.361,0.062,0.03,0.361,0.062,0.03,0.305,0.826,0.826,0.361,0.062,0.03,0.305,0.826,0.826
29/06/2030 10:00,0.409,0.07,0.062,0.409,0.07,0.062,0.313,0.87,0.87,0.409,0.07,0.062,0.313,0.87,0.87
29/06/2030 11:00,0.434,0.088,0.074,0.434,0.088,0.074,0.371,0.958,0.958,0.434,0.088,0.074,0.371,0.958,0.958
29/06/2030 12:00,0.434,0.112,0.103,0.434,0.112,0.103,0.433,0.849,0.849,0.434,0.112,0.103,0.433,0.849,0.849
29/06/2030 13:00,0.328,0.142,0.097,0.328,0.142,0.097,0.676,0.846,0.846,0.328,0.142,0.097,0.676,0.846,0.846
29/06/2030 14:00,0.174,0.141,0.153,0.174,0.141,0.153,0.708,0.909,0.909,0.174,0.141,0.153,0.708,0.909,0.909
29/06/2030 15:00,0.104,0.156,0.131,0.104,0.156,0.131,0.616,1,1,0.104,0.156,0.131,0.616,1,1
29/06/2030 16:00,0.055,0.123,0.131,0.055,0.123,0.131,0.592,0.956,0.956,0.055,0.123,0.131,0.592,0.956,0.956
29/06/2030 17:00,0.024,0.102,0.103,0.024,0.102,0.103,0.566,0.955,0.955,0.024,0.102,0.103,0.566,0.955,0.955
29/06/2030 18:00,0.007,0.175,0.071,0.007,0.175,0.071,0.578,0.955,0.955,0.007,0.175,0.071,0.578,0.955,0.955
