,Bio-power-Bagasse-EA,Bio-power-Bagasse-NE,Bio-power-Bagasse-NO,Bio-power-Bagasse-SO,Bio-power-Bagasse-WE,Bio-power-Non-bagasse-EA,Bio-power-Non-bagasse-NE,Bio-power-Non-bagasse-NO,Bio-power-Non-bagasse-SO,Bio-power-Non-bagasse-WE,Bio-power-Waste-to-energy-EA,Bio-power-Waste-to-energy-NE,Bio-power-Waste-to-energy-NO,Bio-power-Waste-to-energy-SO,Bio-power-Waste-to-energy-WE,Bio-power-Waste-to-energy-off-grid-EA,Bio-power-Waste-to-energy-off-grid-NE,Bio-power-Waste-to-energy-off-grid-NO,Bio-power-Waste-to-energy-off-grid-SO,Bio-power-Waste-to-energy-off-grid-WE,Coal-EA,Coal-NE,Coal-NO,Coal-SO,Coal-WE,Hydro-EA,Hydro-NE,Hydro-NO,Hydro-SO,Hydro-WE,Nuclear-EA,Nuclear-NE,Nuclear-NO,Nuclear-SO,Nuclear-WE,Oil-Gas-EA,Oil-Gas-NE,Oil-Gas-NO,Oil-Gas-SO,Oil-Gas-WE,Small-Hydro-EA,Small-Hydro-NE,Small-Hydro-NO,Small-Hydro-SO,Small-Hydro-WE,Solar-GroundMounted-EA,Solar-GroundMounted-NE,Solar-GroundMounted-NO,Solar-GroundMounted-SO,Solar-GroundMounted-WE,Solar-Hybrid-solar-EA,Solar-Hybrid-solar-NO,Solar-Hybrid-solar-SO,Solar-Hybrid-solar-WE,Solar-Off-grid-EA,Solar-Off-grid-NE,Solar-Off-grid-NO,Solar-Off-grid-SO,Solar-Off-grid-WE,Solar-Roof-top-EA,Solar-Roof-top-NE,Solar-Roof-top-NO,Solar-Roof-top-SO,Solar-Roof-top-WE,Wind-EA,Wind-NE,Wind-NO,Wind-SO,Wind-WE
2105,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.18185,0.0722,0.2915142857142857,0.30136,0.31585,0.18185,0.2915142857142857,0.30136,0.31585,0.18185,0.0722,0.2915142857142857,0.30136,0.31585,0.18185,0.0722,0.2915142857142857,0.30136,0.31585,0.5,0.5,0.0224,0.16383999999999999,0.2766
2106,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.0521,0.013333333333333334,0.12448571428571428,0.1236,0.1454,0.0521,0.12448571428571428,0.1236,0.1454,0.0521,0.013333333333333334,0.12448571428571428,0.1236,0.1454,0.0521,0.013333333333333334,0.12448571428571428,0.1236,0.1454,0.5,0.5,0.0227,0.24983999999999998,0.3226333333333333
2107,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.003025,0,0.018857142857142857,0.01752,0.028825000000000003,0.003025,0.018857142857142857,0.01752,0.028825000000000003,0.003025,0,0.018857142857142857,0.01752,0.028825000000000003,0.003025,0,0.018857142857142857,0.01752,0.028825000000000003,0.5,0.5,0.0256,0.33296000000000003,0.3620333333333334
2108,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0.0003,0,0.00095,0,0.0003,0,0.00095,0,0,0.0003,0,0.00095,0,0,0.0003,0,0.00095,0.5,0.5,0.0452,0.42856000000000005,0.35346666666666665
2109,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0822,0.48726,0.30216666666666664
2110,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1041,0.47324,0.25906666666666667
2111,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1528,0.4179399999999999,0.2396
2112,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2415,0.34208,0.23193333333333332
2113,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3413,0.30152,0.22293333333333334
2114,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.411,0.26630000000000004,0.20103333333333331
2115,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.4359,0.24276,0.17463333333333333
2116,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.4514,0.23365999999999998,0.15733333333333335
2117,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0.000566667,0,0,0,0,0,0,0,0,0.000566667,0,0,0,0,0.000566667,0,0,0,0.5,0.5,0.4161,0.2149,0.14113333333333333
2118,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.012525,0.0236,0.001857143,0.00138,0.001475,0.012525,0.001857143,0.00138,0.001475,0.012525,0.0236,0.001857143,0.00138,0.001475,0.012525,0.0236,0.001857143,0.00138,0.001475,0.5,0.5,0.344,0.1947,0.12513333333333335
2119,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.10105,0.10506666666666666,0.028714285714285716,0.03648,0.0325,0.10105,0.028714285714285716,0.03648,0.0325,0.10105,0.10506666666666666,0.028714285714285716,0.03648,0.0325,0.10105,0.10506666666666666,0.028714285714285716,0.03648,0.0325,0.5,0.5,0.2571,0.17934,0.11163333333333332
2120,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.27105,0.23213333333333333,0.18998571428571429,0.18758,0.15962500000000002,0.27105,0.18998571428571429,0.18758,0.15962500000000002,0.27105,0.23213333333333333,0.18998571428571429,0.18758,0.15962500000000002,0.27105,0.23213333333333333,0.18998571428571429,0.18758,0.15962500000000002,0.5,0.5,0.1572,0.12287999999999999,0.073633333
2121,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.446575,0.3595333333333333,0.37385714285714283,0.37738,0.339625,0.446575,0.37385714285714283,0.37738,0.339625,0.446575,0.3595333333333333,0.37385714285714283,0.37738,0.339625,0.446575,0.3595333333333333,0.37385714285714283,0.37738,0.339625,0.5,0.5,0.0394,0.09634,0.047833333
2122,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.587025,0.4547999999999999,0.5338857142857143,0.5496000000000001,0.5061,0.587025,0.5338857142857143,0.5496000000000001,0.5061,0.587025,0.4547999999999999,0.5338857142857143,0.5496000000000001,0.5061,0.587025,0.4547999999999999,0.5338857142857143,0.5496000000000001,0.5061,0.5,0.5,0.0261,0.06354,0.0597
2123,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.682725,0.5096333333333333,0.6508571428571429,0.68004,0.6351249999999999,0.682725,0.6508571428571429,0.68004,0.6351249999999999,0.682725,0.5096333333333333,0.6508571428571429,0.68004,0.6351249999999999,0.682725,0.5096333333333333,0.6508571428571429,0.68004,0.6351249999999999,0.5,0.5,0.02,0.0395,0.0593
2124,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.72435,0.5164333333333334,0.7109714285714286,0.74664,0.7127,0.72435,0.7109714285714286,0.74664,0.7127,0.72435,0.5164333333333334,0.7109714285714286,0.74664,0.7127,0.72435,0.5164333333333334,0.7109714285714286,0.74664,0.7127,0.5,0.5,0.0236,0.02794,0.053766666666666664
2125,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.709875,0.48246666666666665,0.7114142857142857,0.75434,0.73145,0.709875,0.7114142857142857,0.75434,0.73145,0.709875,0.48246666666666665,0.7114142857142857,0.75434,0.73145,0.709875,0.48246666666666665,0.7114142857142857,0.75434,0.73145,0.5,0.5,0.0347,0.02534,0.060733333333333334
2126,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.639575,0.40786666666666666,0.6604428571428571,0.71584,0.70065,0.639575,0.6604428571428571,0.71584,0.70065,0.639575,0.40786666666666666,0.6604428571428571,0.71584,0.70065,0.639575,0.40786666666666666,0.6604428571428571,0.71584,0.70065,0.5,0.5,0.0443,0.02964,0.089033333
2127,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.5161,0.2939333333333333,0.5643285714285714,0.6167,0.60985,0.5161,0.5643285714285714,0.6167,0.60985,0.5161,0.2939333333333333,0.5643285714285714,0.6167,0.60985,0.5161,0.2939333333333333,0.5643285714285714,0.6167,0.60985,0.5,0.5,0.0501,0.04868,0.13703333333333334
2128,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.356,0.1764,0.43407142857142855,0.46993999999999997,0.471475,0.356,0.43407142857142855,0.46993999999999997,0.471475,0.356,0.1764,0.43407142857142855,0.46993999999999997,0.471475,0.356,0.1764,0.43407142857142855,0.46993999999999997,0.471475,0.5,0.5,0.0492,0.09508,0.19340000000000002
2129,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.186575,0.075366667,0.2780571428571429,0.29198,0.306275,0.186575,0.2780571428571429,0.29198,0.306275,0.186575,0.075366667,0.2780571428571429,0.29198,0.306275,0.186575,0.075366667,0.2780571428571429,0.29198,0.306275,0.5,0.5,0.0498,0.16222,0.24706666666666666
2130,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.053224999999999995,0.0134,0.11967142857142857,0.11906000000000001,0.14095,0.053224999999999995,0.11967142857142857,0.11906000000000001,0.14095,0.053224999999999995,0.0134,0.11967142857142857,0.11906000000000001,0.14095,0.053224999999999995,0.0134,0.11967142857142857,0.11906000000000001,0.14095,0.5,0.5,0.0516,0.22102,0.29506666666666664
2131,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.003225,0,0.018699999999999998,0.01738,0.029225,0.003225,0.018699999999999998,0.01738,0.029225,0.003225,0,0.018699999999999998,0.01738,0.029225,0.003225,0,0.018699999999999998,0.01738,0.029225,0.5,0.5,0.0535,0.30036,0.35423333333333334
2132,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0.000314286,0,0.001,0,0.000314286,0,0.001,0,0,0.000314286,0,0.001,0,0,0.000314286,0,0.001,0.5,0.5,0.0766,0.37312,0.3631333333333333
2133,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1341,0.41902,0.3049
2134,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.238,0.41814,0.24923333333333333
2135,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3968,0.38123999999999997,0.21843333333333334
2136,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5706,0.32476000000000005,0.20919999999999997
2137,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.6996,0.25434,0.21123333333333336
2138,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.6947,0.20822000000000002,0.21646666666666667
2139,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.6272,0.18172,0.22089999999999999
2140,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.6155,0.16652,0.21509999999999999
2141,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0,0.000666667,0,0,0,0,0,0,0,0,0.000666667,0,0,0,0,0.000666667,0,0,0,0.5,0.5,0.5893,0.1619,0.2053
2142,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.013025,0.026433333333333336,0.001942857,0.00136,0.001525,0.013025,0.001942857,0.00136,0.001525,0.013025,0.026433333333333336,0.001942857,0.00136,0.001525,0.013025,0.026433333333333336,0.001942857,0.00136,0.001525,0.5,0.5,0.5584,0.16078,0.19546666666666668
2143,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.103375,0.11503333333333332,0.031628571,0.03684,0.033174999999999996,0.103375,0.031628571,0.03684,0.033174999999999996,0.103375,0.11503333333333332,0.031628571,0.03684,0.033174999999999996,0.103375,0.11503333333333332,0.031628571,0.03684,0.033174999999999996,0.5,0.5,0.5259,0.16216,0.18213333333333334
2144,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.27415,0.25653333333333334,0.171,0.17736000000000002,0.15655,0.27415,0.171,0.17736000000000002,0.15655,0.27415,0.25653333333333334,0.171,0.17736000000000002,0.15655,0.27415,0.25653333333333334,0.171,0.17736000000000002,0.15655,0.5,0.5,0.4125,0.0952,0.11663333333333332
2145,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.44925,0.4152666666666667,0.3478142857142857,0.35964,0.334375,0.44925,0.3478142857142857,0.35964,0.334375,0.44925,0.4152666666666667,0.3478142857142857,0.35964,0.334375,0.44925,0.4152666666666667,0.3478142857142857,0.35964,0.334375,0.5,0.5,0.2449,0.11828000000000001,0.0682
2146,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.075,0.133,0.37799999999999995,0.078,0.07,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.075,0.133,0.37799999999999995,0.078,0.07,0.5897749999999999,0.5336333333333333,0.5097857142857143,0.5269999999999999,0.499925,0.5897749999999999,0.5097857142857143,0.5269999999999999,0.499925,0.5897749999999999,0.5336333333333333,0.5097857142857143,0.5269999999999999,0.499925,0.5897749999999999,0.5336333333333333,0.5097857142857143,0.5269999999999999,0.499925,0.5,0.5,0.2525,0.15664,0.095366667
