Date,INDEA,INDNE,INDNO,INDSO,INDWE
2030-04-14 23:00:00,43852.08,3806.89,86465.65,70645.08,93149.59
2030-04-15 00:00:00,43905.86,3704.81,85427.87,70230.15,92022.45
2030-04-15 01:00:00,42880.38,3709.62,83398.76,68864.52,90371.28
2030-04-15 02:00:00,42119.11,3669.94,82221.13,67781.49,88216.21
2030-04-15 03:00:00,41624.85,3521.28,82017.54,67541.12,87367.07
2030-04-15 04:00:00,40727.59,3330.05,81994.54,68164.08,87056.09
2030-04-15 05:00:00,39003.1,3239.13,82391.75,69968.18,88551.38
2030-04-15 06:00:00,37250.88,3380.67,82045.9,71991.5,90883.28
2030-04-15 07:00:00,37139.2,3479.52,80301.86,75410.36,91593.75
2030-04-15 08:00:00,37242.48,3539.25,82911.73,77619.94,93575.08
2030-04-15 09:00:00,38474.88,3622.69,85937.39,84652.22,96993.98
2030-04-15 10:00:00,39695.62,3746.11,86927.36,88071.76,99982.71
2030-04-15 11:00:00,40862.48,3865.88,85027.2,88750.85,101833.73
2030-04-15 12:00:00,41890.01,3920.38,83016.69,88746.6,101341.64
2030-04-15 13:00:00,42021.9,4008.23,78791.97,87761.34,100011.37
2030-04-15 14:00:00,42794.16,4052.21,80171.11,88174.85,102068.02
2030-04-15 15:00:00,43294.68,4107.29,81329.72,88268.06,103474.7
2030-04-15 16:00:00,41544.9,4202.69,81019.35,85722.39,102532.32
2030-04-15 17:00:00,40362.2,4404.87,80339.1,79207.25,99129.44
2030-04-15 18:00:00,42168.63,5000.31,85118.39,72720.75,95195.89
2030-04-15 19:00:00,44025.76,5106.61,96840.07,74039.22,96509.0
2030-04-15 20:00:00,44329.98,5039.93,98701.73,73130.32,94688.08
2030-04-15 21:00:00,44378.36,4754.67,96052.19,74526.93,93886.38
2030-04-15 22:00:00,44547.27,4074.0,93931.25,75432.52,95786.52
2030-04-15 23:00:00,44993.7,3850.13,93113.24,73777.88,95851.03
2030-04-16 00:00:00,44428.84,3756.92,91977.65,73311.67,93912.6
2030-04-16 01:00:00,43649.26,3729.6,90711.97,72044.52,93548.91
2030-04-16 02:00:00,43495.04,3697.68,89489.64,70869.93,91700.63
2030-04-16 03:00:00,42818.13,3555.21,88503.82,70643.47,90748.18
2030-04-16 04:00:00,42315.92,3434.07,87518.19,70986.04,90842.71
2030-04-16 05:00:00,40532.22,3366.99,86267.78,70983.83,92021.8
2030-04-16 06:00:00,39182.24,3554.96,83997.84,73880.1,93845.59
2030-04-16 07:00:00,39482.21,3641.96,81666.23,77270.01,93684.22
2030-04-16 08:00:00,39574.05,3691.72,81775.88,79125.66,94927.67
2030-04-16 09:00:00,40538.62,3735.51,84673.8,85226.36,97631.28
2030-04-16 10:00:00,42060.79,3947.07,87180.69,88225.49,100265.64
2030-04-16 11:00:00,43472.0,4008.15,87278.44,88909.54,102404.38
2030-04-16 12:00:00,44261.19,4051.54,84847.25,88046.32,102018.52
2030-04-16 13:00:00,44889.38,4119.72,82040.77,86892.73,101119.6
2030-04-16 14:00:00,45328.09,4233.48,83315.7,88453.42,104149.6
2030-04-16 15:00:00,44922.24,4306.96,84819.35,88384.26,105673.77
2030-04-16 16:00:00,43629.5,4333.37,83199.17,85788.35,97199.83
2030-04-16 17:00:00,41906.32,4458.41,82875.23,80053.93,99980.0
2030-04-16 18:00:00,43442.68,5074.55,86680.78,73766.53,96205.05
2030-04-16 19:00:00,45129.95,5058.89,97839.82,75360.35,96960.16
2030-04-16 20:00:00,45025.23,4929.42,99607.43,74619.83,94886.4
2030-04-16 21:00:00,44758.03,4750.07,95385.88,75903.49,94170.17
2030-04-16 22:00:00,44870.72,4336.41,92720.03,77097.06,96360.69
2030-04-16 23:00:00,45573.83,4094.58,91559.94,75107.58,98385.21
2030-04-17 00:00:00,45604.7,3841.17,89461.07,74039.05,97297.72
2030-04-17 01:00:00,44649.67,3604.21,87827.06,72871.2,95691.61
2030-04-17 02:00:00,44179.53,3204.93,82481.22,71657.41,94003.26
2030-04-17 03:00:00,43843.78,3092.93,77554.74,71142.74,92508.24
2030-04-17 04:00:00,42854.47,2973.13,76016.41,71636.54,91742.24
2030-04-17 05:00:00,41317.8,2988.68,74733.08,72857.03,92276.83
2030-04-17 06:00:00,39226.29,3123.14,74418.37,75306.36,93996.1
2030-04-17 07:00:00,38870.54,3302.83,75092.23,78134.56,92954.03
2030-04-17 08:00:00,39778.25,3446.73,77765.4,79896.26,93556.11
2030-04-17 09:00:00,40792.26,3638.21,81726.03,85946.31,97025.09
2030-04-17 10:00:00,42265.17,3872.84,84747.18,88957.91,99794.98
2030-04-17 11:00:00,43559.47,3951.3,84451.74,89355.75,101356.8
2030-04-17 12:00:00,43356.0,3998.65,83993.81,88816.77,101603.87
2030-04-17 13:00:00,42959.59,4112.94,81465.92,88132.56,101203.91
2030-04-17 14:00:00,43062.24,4129.06,83546.17,89188.29,103159.47
2030-04-17 15:00:00,43583.47,4165.89,84293.13,89400.17,104881.15
2030-04-17 16:00:00,43290.2,4052.7,83431.07,86890.98,103102.75
2030-04-17 17:00:00,42204.62,4079.94,82242.11,80604.59,100174.23
2030-04-17 18:00:00,44501.88,4636.55,85080.24,74456.98,96025.66
2030-04-17 19:00:00,45739.37,4464.67,96979.55,75654.73,96194.13
2030-04-17 20:00:00,45516.66,4031.38,98720.67,74671.19,94195.13
2030-04-17 21:00:00,45577.57,3375.92,95711.05,76340.64,93708.77
2030-04-17 22:00:00,46053.79,2793.4,94063.55,78133.5,96338.14
2030-04-17 23:00:00,46586.57,2520.3,92597.53,76539.65,98093.61
2030-04-18 00:00:00,45500.66,2450.74,91132.04,75376.99,96646.21
2030-04-18 01:00:00,44508.59,2277.3,89678.23,74037.71,94885.45
2030-04-18 02:00:00,43486.53,2246.86,87239.15,72545.58,93251.31
2030-04-18 03:00:00,42886.98,2149.05,86069.21,71556.69,91612.23
2030-04-18 04:00:00,42060.07,2073.14,85000.3,71873.92,90739.83
2030-04-18 05:00:00,39715.83,2021.71,85125.07,73738.67,92136.71
2030-04-18 06:00:00,37470.3,2164.05,83428.63,75576.82,93693.74
2030-04-18 07:00:00,37062.83,2377.89,81267.37,78309.63,92770.46
2030-04-18 08:00:00,38091.93,2521.12,82648.15,80019.37,93751.81
2030-04-18 09:00:00,39453.92,2689.64,84975.45,86235.23,96875.9
2030-04-18 10:00:00,40776.96,2906.69,85860.35,89094.12,99309.17
2030-04-18 11:00:00,41579.04,3036.26,84790.0,89920.45,101015.73
2030-04-18 12:00:00,41386.67,3261.56,83838.39,90451.29,100516.41
2030-04-18 13:00:00,41626.47,3383.79,80538.46,89245.27,99537.39
2030-04-18 14:00:00,42710.3,3457.2,81995.23,90085.5,101765.47
2030-04-18 15:00:00,43108.72,3547.75,82891.47,89641.12,101771.9
2030-04-18 16:00:00,41380.71,3615.29,81087.45,86128.73,100246.8
2030-04-18 17:00:00,39840.57,3740.61,78001.54,79466.89,95974.87
2030-04-18 18:00:00,42056.96,4236.42,80059.59,73588.73,91582.41
2030-04-18 19:00:00,43582.09,4199.46,91866.57,74509.05,91124.6
2030-04-18 20:00:00,43989.3,4066.48,92838.89,73854.23,88584.68
2030-04-18 21:00:00,44009.22,3877.79,91965.58,75282.39,88609.28
2030-04-18 22:00:00,44409.1,3339.32,92322.39,77093.94,91714.04
2030-04-18 23:00:00,44698.41,2983.79,90754.44,75627.91,93658.12
2030-04-19 00:00:00,44190.76,2787.34,87664.17,73687.0,91862.53
2030-04-19 01:00:00,43414.04,2506.1,83954.04,71533.5,89034.4
2030-04-19 02:00:00,42047.03,2391.1,81096.61,69998.94,87235.61
2030-04-19 03:00:00,41763.47,2238.71,79552.95,69077.93,86498.6
2030-04-19 04:00:00,40454.42,2087.18,78421.81,69812.29,86495.18
2030-04-19 05:00:00,38626.56,2108.38,78821.17,71063.27,87814.67
2030-04-19 06:00:00,36722.54,2293.09,79117.8,73263.39,89442.41
2030-04-19 07:00:00,35680.76,2482.47,78329.2,75399.63,89432.95
2030-04-19 08:00:00,36076.86,2638.3,80212.85,76794.26,90770.76
2030-04-19 09:00:00,36384.89,2794.15,82495.51,82548.8,93183.29
2030-04-19 10:00:00,36949.81,2930.24,83644.83,85436.99,95215.69
2030-04-19 11:00:00,37623.31,2953.03,83127.6,86523.27,97227.74
2030-04-19 12:00:00,38268.53,3095.84,82240.82,86861.88,97032.45
2030-04-19 13:00:00,38308.6,3170.57,79356.02,85733.84,96200.22
2030-04-19 14:00:00,39019.35,3268.54,81263.14,86580.46,98888.93
2030-04-19 15:00:00,39172.84,3315.56,82606.42,85620.4,95905.23
2030-04-19 16:00:00,38172.3,3130.46,81283.78,81409.34,96533.89
2030-04-19 17:00:00,37226.68,3354.13,79179.59,75272.46,93809.65
2030-04-19 18:00:00,39202.68,3745.5,80025.43,70113.27,92564.81
2030-04-19 19:00:00,40336.22,3781.37,92090.39,70973.07,92621.42
2030-04-19 20:00:00,40180.2,3495.33,93396.51,69995.06,88615.2
2030-04-19 21:00:00,39366.52,2936.43,91205.23,71568.26,91072.02
2030-04-19 22:00:00,38744.17,2606.23,91137.14,72725.88,93127.59
2030-04-19 23:00:00,37644.31,2274.27,89341.8,71472.63,95189.56
2030-04-20 00:00:00,35635.79,2156.19,86859.72,69604.88,93881.17
2030-04-20 01:00:00,34888.51,2085.45,83617.2,67843.56,92036.96
2030-04-20 02:00:00,34231.18,2025.78,80807.63,66197.7,90094.6
2030-04-20 03:00:00,33902.0,1960.86,78410.21,65476.68,88992.02
2030-04-20 04:00:00,33494.33,1984.83,77684.31,65759.92,88649.37
2030-04-20 05:00:00,32657.33,2059.9,80645.76,67709.49,90422.55
2030-04-20 06:00:00,31322.62,2204.41,82390.93,69716.15,91716.57
2030-04-20 07:00:00,31565.23,2347.42,81756.85,71989.4,91154.42
2030-04-20 08:00:00,32269.56,2394.83,81178.09,73456.33,91541.79
2030-04-20 09:00:00,33121.1,2454.54,83252.49,77464.97,93550.2
2030-04-20 10:00:00,34857.94,2561.0,84783.21,79539.86,95926.48
2030-04-20 11:00:00,36271.89,2688.97,84573.3,80862.74,96781.28
2030-04-20 12:00:00,37580.58,2773.07,81821.66,81629.42,95586.48
2030-04-20 13:00:00,38395.74,2897.16,76854.23,80539.18,93871.77
2030-04-20 14:00:00,38428.93,2978.78,74978.51,80686.07,94911.99
2030-04-20 15:00:00,37583.58,3075.53,75368.16,80468.31,95351.25
2030-04-20 16:00:00,35935.47,3027.15,74712.68,76238.1,92276.74
2030-04-20 17:00:00,34031.38,3105.33,73507.77,70113.92,87828.57
2030-04-20 18:00:00,35904.56,3799.49,74287.83,65802.45,84696.49
2030-04-20 19:00:00,37210.91,3915.99,89215.12,67557.53,86304.51
2030-04-20 20:00:00,37105.41,3829.34,91598.34,67226.29,84315.61
2030-04-20 21:00:00,36543.95,3633.03,90073.62,68067.88,84185.71
2030-04-20 22:00:00,36708.96,3284.71,90209.5,70026.76,86652.31
2030-04-20 23:00:00,36657.18,2929.88,88554.74,69109.68,88632.6
2030-04-21 00:00:00,36665.93,2690.43,84354.92,67393.86,88083.37
2030-04-21 01:00:00,35760.46,2667.26,79935.49,65618.05,86758.78
2030-04-21 02:00:00,34413.53,2619.19,78322.59,63970.16,85031.35
2030-04-21 03:00:00,34029.16,2521.28,76370.57,63385.84,83487.37
2030-04-21 04:00:00,33695.29,2405.61,75096.87,63589.03,82713.01
2030-04-21 05:00:00,32423.31,2434.79,75748.27,64655.33,83789.95
2030-04-21 06:00:00,31800.81,2476.05,75692.39,65368.63,85108.88
2030-04-21 07:00:00,31881.83,2544.94,74937.86,66311.24,85540.75
2030-04-21 08:00:00,32358.42,2487.98,74149.82,67264.83,86168.61
2030-04-21 09:00:00,32942.03,2436.78,73312.54,70365.57,87742.78
2030-04-21 10:00:00,33502.74,2360.69,72500.37,71499.38,88220.17
2030-04-21 11:00:00,33704.02,2347.91,69556.29,69987.31,89413.69
2030-04-21 12:00:00,33789.6,2202.82,68567.74,72824.71,88472.61
2030-04-21 13:00:00,33932.26,2143.67,66733.13,71310.18,87731.59
2030-04-21 14:00:00,33941.84,2024.32,65541.71,70505.51,88478.28
2030-04-21 15:00:00,34040.36,2060.62,64952.76,71008.95,88262.14
2030-04-21 16:00:00,33500.36,2051.84,63783.58,67085.94,85734.19
2030-04-21 17:00:00,32760.32,2166.27,61652.28,62252.77,82817.12
2030-04-21 18:00:00,34736.81,2772.64,64752.42,58675.95,81829.81
2030-04-21 19:00:00,35893.84,2958.91,75319.72,61249.38,84593.04
2030-04-21 20:00:00,36180.31,3031.93,79366.02,61708.69,83661.25
2030-04-21 21:00:00,35451.97,2889.98,79577.68,63253.48,83459.26
2030-04-21 22:00:00,34567.83,2648.9,79871.35,65402.36,85730.49
2030-04-21 23:00:00,34466.49,2310.98,77987.26,64620.09,87474.77
2030-04-22 00:00:00,33348.37,2137.74,74900.45,62781.89,86623.76
2030-04-22 01:00:00,32640.11,2111.84,72300.48,61069.56,85332.46
2030-04-22 02:00:00,31738.05,2059.51,70621.78,60137.6,83328.58
2030-04-22 03:00:00,31259.35,1999.66,69000.96,59930.49,82191.78
2030-04-22 04:00:00,31152.8,1947.4,68666.16,60278.12,82213.43
2030-04-22 05:00:00,30639.32,2107.53,72052.78,62098.34,83545.03
2030-04-22 06:00:00,31267.88,2438.81,75029.84,65474.73,86475.2
2030-04-22 07:00:00,31451.05,2608.53,74897.87,68454.47,87622.78
2030-04-22 08:00:00,31390.73,2503.74,76764.04,70063.28,89437.34
2030-04-22 09:00:00,32372.93,2474.49,79314.49,74821.14,92749.4
2030-04-22 10:00:00,33421.81,2558.69,80124.49,78076.87,95211.95
2030-04-22 11:00:00,34252.1,2737.01,78310.49,79131.91,96578.44
2030-04-22 12:00:00,33920.13,2850.12,76329.76,80230.52,95897.99
2030-04-22 13:00:00,33034.92,2925.81,72375.02,79176.13,94918.71
2030-04-22 14:00:00,32750.56,2999.72,71941.58,79838.73,96638.59
2030-04-22 15:00:00,32849.6,3161.36,72309.36,80604.22,97787.79
2030-04-22 16:00:00,32095.6,3108.2,71922.36,77578.74,95766.88
2030-04-22 17:00:00,31512.68,3118.73,71645.03,72975.39,92007.2
2030-04-22 18:00:00,34905.27,3747.68,74249.17,68269.27,90000.21
2030-04-22 19:00:00,36331.29,3840.6,83702.71,70573.91,91523.38
2030-04-22 20:00:00,36610.92,3803.93,83208.02,69635.87,89234.8
2030-04-22 21:00:00,35543.23,3582.36,81228.58,70495.06,87922.04
2030-04-22 22:00:00,34635.11,3289.27,81632.68,71034.38,90532.2
2030-04-22 23:00:00,34075.11,2918.21,81145.41,69663.41,92323.63
2030-04-23 00:00:00,32924.32,2693.92,77449.2,67948.62,90948.77
2030-04-23 01:00:00,31711.92,2648.27,74617.7,66174.78,89255.14
2030-04-23 02:00:00,30753.05,2558.13,72007.33,64583.57,87365.96
2030-04-23 03:00:00,30371.13,2508.67,70487.31,64010.21,86168.79
2030-04-23 04:00:00,30801.52,2387.67,70036.23,63996.54,85443.58
2030-04-23 05:00:00,31070.69,2519.14,73457.38,65660.0,86530.36
2030-04-23 06:00:00,31210.53,2754.26,76475.77,68059.53,88539.35
2030-04-23 07:00:00,31792.49,2893.27,76811.64,70696.79,89502.16
2030-04-23 08:00:00,32851.78,2828.82,78526.25,72461.33,90908.21
2030-04-23 09:00:00,33373.38,2817.71,80521.41,76954.53,94314.34
2030-04-23 10:00:00,33796.34,3074.41,81454.16,78958.69,96122.09
2030-04-23 11:00:00,34390.04,3213.82,81021.29,79312.06,97203.73
2030-04-23 12:00:00,35061.96,3277.0,79344.52,79970.32,96278.84
2030-04-23 13:00:00,35216.97,3337.67,76367.6,78745.19,95478.96
2030-04-23 14:00:00,35726.55,3448.29,77700.47,78816.53,96928.07
2030-04-23 15:00:00,35417.98,3447.09,78851.11,78096.74,98251.88
2030-04-23 16:00:00,34949.09,3216.12,77500.95,74372.65,96463.55
2030-04-23 17:00:00,34765.32,3242.54,76177.87,69218.98,92655.15
2030-04-23 18:00:00,36302.97,3913.98,77362.99,65901.12,90211.26
2030-04-23 19:00:00,38605.56,4108.52,88619.4,66448.04,91654.71
2030-04-23 20:00:00,38595.25,4013.87,91450.02,65148.23,89133.01
2030-04-23 21:00:00,37891.01,3803.06,90126.81,66079.05,87820.64
2030-04-23 22:00:00,37551.59,3544.3,90319.05,67889.13,90440.15
2030-04-23 23:00:00,37359.48,3138.39,88366.82,66070.76,92243.34
2030-04-24 00:00:00,36749.21,2886.51,84521.42,63426.72,90920.64
2030-04-24 01:00:00,35829.36,2853.68,81069.95,61662.97,89403.26
2030-04-24 02:00:00,34954.59,2772.49,78779.86,60133.38,87677.05
2030-04-24 03:00:00,34779.18,2693.77,76532.51,59423.88,86220.19
2030-04-24 04:00:00,34529.3,2577.59,75683.4,59307.33,85763.87
2030-04-24 05:00:00,33899.62,2670.72,78382.54,60699.53,86742.39
2030-04-24 06:00:00,32677.9,2864.33,81077.46,63535.91,88926.64
2030-04-24 07:00:00,33159.19,2963.1,80813.18,66023.43,89341.66
2030-04-24 08:00:00,33559.78,2917.7,82488.1,67941.9,90822.05
2030-04-24 09:00:00,33975.55,2920.9,85475.41,72125.23,93382.14
2030-04-24 10:00:00,34883.04,3187.77,85968.77,73946.5,95444.78
2030-04-24 11:00:00,35609.58,3285.22,86027.85,74632.7,96208.13
2030-04-24 12:00:00,36102.63,3367.4,85478.2,75735.28,96067.85
2030-04-24 13:00:00,36832.02,3391.14,82500.81,74973.27,95096.84
2030-04-24 14:00:00,36549.86,3522.93,82437.19,75216.89,97397.87
2030-04-24 15:00:00,36705.23,3646.25,82639.12,75837.14,98572.36
2030-04-24 16:00:00,35906.01,3586.34,80320.8,73499.62,95585.13
2030-04-24 17:00:00,35116.51,3513.79,77445.3,70040.86,91101.77
2030-04-24 18:00:00,37445.68,4171.5,77915.31,67111.23,87327.65
2030-04-24 19:00:00,39075.36,4280.63,90231.06,69632.49,87316.65
2030-04-24 20:00:00,39466.34,4240.05,92477.2,68950.33,84591.42
2030-04-24 21:00:00,38960.62,3993.01,91667.59,69635.98,83442.5
2030-04-24 22:00:00,39079.15,3717.73,91796.46,70658.85,85341.9
2030-04-24 23:00:00,39550.72,3362.93,90251.08,68569.0,86515.42
2030-04-25 00:00:00,38453.43,3110.29,86804.41,65990.63,85222.17
2030-04-25 01:00:00,38012.94,3002.08,83367.56,63782.65,83537.94
2030-04-25 02:00:00,37225.08,2840.27,80605.02,62482.86,82093.51
2030-04-25 03:00:00,36891.8,2647.98,78501.24,61976.69,81069.4
2030-04-25 04:00:00,36241.44,2494.22,77740.06,62241.46,80739.09
2030-04-25 05:00:00,35262.43,2540.19,80067.15,63967.93,82077.27
2030-04-25 06:00:00,34415.17,2802.08,81172.92,66255.62,84130.14
2030-04-25 07:00:00,34448.64,3006.93,79893.72,67694.16,84918.5
2030-04-25 08:00:00,34922.85,3056.31,79270.49,69149.89,86390.04
2030-04-25 09:00:00,35050.64,3105.69,82731.68,75621.19,89681.6
2030-04-25 10:00:00,35905.05,3229.19,84701.34,78036.32,91373.3
2030-04-25 11:00:00,36655.34,3361.42,86349.14,78928.64,91654.84
2030-04-25 12:00:00,36866.08,3398.55,86173.09,79273.12,91920.8
2030-04-25 13:00:00,36835.97,3499.0,83764.15,77620.79,91757.96
2030-04-25 14:00:00,36459.05,3525.11,84020.99,78103.42,94345.33
2030-04-25 15:00:00,35415.17,3661.67,84235.09,78515.87,96098.87
2030-04-25 16:00:00,33590.94,3522.78,80137.19,74958.07,90370.9
2030-04-25 17:00:00,32952.91,3528.08,76788.64,70968.53,84749.35
2030-04-25 18:00:00,34634.87,4044.95,76987.13,68080.92,82146.48
2030-04-25 19:00:00,36785.22,4078.68,84973.47,70702.15,82276.83
2030-04-25 20:00:00,37463.89,3927.0,84863.1,69621.53,80288.47
2030-04-25 21:00:00,36909.59,3621.22,84255.53,70154.88,79020.61
2030-04-25 22:00:00,36780.09,3430.64,85128.12,71440.54,80657.3
2030-04-25 23:00:00,36406.98,3152.58,84324.08,69099.49,81454.86
2030-04-26 00:00:00,35385.16,2910.66,83020.93,66672.71,79347.63
2030-04-26 01:00:00,34724.23,2639.28,80612.72,64287.48,77844.42
2030-04-26 02:00:00,33830.69,2473.38,78288.7,63118.96,76153.63
2030-04-26 03:00:00,33022.99,2375.89,76412.75,62667.57,75024.34
2030-04-26 04:00:00,33079.59,2259.18,75644.1,62722.44,74987.41
2030-04-26 05:00:00,32368.79,2360.45,78435.43,63676.24,76156.76
2030-04-26 06:00:00,32310.86,2540.58,79578.02,63693.18,77294.58
2030-04-26 07:00:00,32707.08,2743.22,78292.93,63693.18,78066.0
2030-04-26 08:00:00,33207.45,2786.45,78962.58,63693.18,79749.48
2030-04-26 09:00:00,34474.7,2807.38,83288.11,73827.85,82026.83
2030-04-26 10:00:00,35739.59,3084.26,85913.7,78610.46,83968.19
2030-04-26 11:00:00,37056.49,3289.15,85876.95,79440.52,84300.8
2030-04-26 12:00:00,38165.54,3377.0,85876.25,79302.25,83717.17
2030-04-26 13:00:00,37950.54,3410.18,82081.29,78843.37,82302.81
2030-04-26 14:00:00,37463.19,3427.09,82147.73,78775.34,84221.15
2030-04-26 15:00:00,36943.06,3535.3,81557.8,78513.65,83754.07
2030-04-26 16:00:00,36559.62,3466.57,79802.31,74820.92,81539.91
2030-04-26 17:00:00,35833.03,3486.77,77157.54,70476.57,82298.68
2030-04-26 18:00:00,38150.24,4165.01,78466.77,67895.5,81978.79
2030-04-26 19:00:00,40798.57,4325.9,90911.07,70681.4,83276.42
2030-04-26 20:00:00,40438.41,4231.4,92026.28,69476.74,81978.08
2030-04-26 21:00:00,40232.78,4026.3,90868.43,70469.94,81075.6
2030-04-26 22:00:00,40332.68,3679.86,91106.43,71748.6,82554.05
2030-04-26 23:00:00,39783.75,3285.27,88625.03,69920.13,83186.95
2030-04-27 00:00:00,38976.64,2913.15,84468.31,67566.89,82190.73
2030-04-27 01:00:00,38131.68,2719.61,81021.71,65678.12,80323.58
2030-04-27 02:00:00,37359.69,2634.61,78264.41,63686.06,78252.86
2030-04-27 03:00:00,36818.61,2585.79,76226.94,62979.88,76762.63
2030-04-27 04:00:00,36606.52,2406.7,75768.24,62857.18,76277.1
2030-04-27 05:00:00,35460.62,2424.65,77337.83,64172.38,77680.96
2030-04-27 06:00:00,34917.83,2596.14,77235.26,65936.61,79892.78
2030-04-27 07:00:00,34701.23,2846.89,76995.57,68089.82,80728.15
2030-04-27 08:00:00,35162.79,2873.63,78005.39,70091.19,81520.52
2030-04-27 09:00:00,35878.26,2936.0,82455.63,74318.16,83516.32
2030-04-27 10:00:00,36812.37,3068.55,83935.62,75778.2,84843.02
2030-04-27 11:00:00,37371.94,3134.25,85678.54,76432.41,85064.59
2030-04-27 12:00:00,37867.96,3155.91,85474.92,76208.19,83658.22
2030-04-27 13:00:00,38089.46,3221.77,81997.04,73677.08,82481.52
2030-04-27 14:00:00,37396.6,3314.2,82165.56,71954.89,84192.35
2030-04-27 15:00:00,36480.32,3373.97,81015.62,71174.87,85745.72
2030-04-27 16:00:00,35057.64,3268.64,77034.66,68188.95,85092.05
2030-04-27 17:00:00,34771.69,3375.58,73444.27,65640.86,83876.86
2030-04-27 18:00:00,37029.56,3791.35,73797.2,64310.64,82867.0
2030-04-27 19:00:00,38865.2,3770.51,84278.08,65886.5,84450.03
2030-04-27 20:00:00,38850.31,3669.3,86735.24,65010.22,81688.63
2030-04-27 21:00:00,38649.63,3278.0,86228.73,65124.85,80060.9
2030-04-27 22:00:00,38908.95,2958.07,86014.03,65130.32,80129.02
2030-04-27 23:00:00,38346.69,2821.56,84297.99,63545.91,80404.86
2030-04-28 00:00:00,37566.4,2717.4,80738.0,61525.61,79233.44
2030-04-28 01:00:00,36781.94,2677.24,77494.53,59341.98,77770.28
2030-04-28 02:00:00,36516.64,2628.66,74680.42,57856.41,76301.21
2030-04-28 03:00:00,35880.77,2518.79,73438.32,57015.54,75213.98
2030-04-28 04:00:00,35311.02,2423.67,72307.72,56598.04,74065.13
2030-04-28 05:00:00,33778.09,2397.05,72853.58,57783.94,75542.96
2030-04-28 06:00:00,32944.45,2460.04,71805.38,59297.57,77015.37
2030-04-28 07:00:00,33678.38,2599.83,70392.34,60855.33,76883.22
2030-04-28 08:00:00,33979.78,2650.27,71881.45,62172.48,76351.88
2030-04-28 09:00:00,34646.56,2727.57,74740.59,64279.26,76692.81
2030-04-28 10:00:00,35219.1,2860.08,78070.63,65766.77,77401.65
2030-04-28 11:00:00,36019.43,3000.28,77435.99,66735.66,78106.15
2030-04-28 12:00:00,36688.76,3074.66,73807.29,67380.81,76701.36
2030-04-28 13:00:00,35410.44,3113.68,68812.32,66358.07,74613.16
2030-04-28 14:00:00,33056.39,3134.46,65911.81,65352.03,74082.77
2030-04-28 15:00:00,31739.18,3065.52,64284.42,63836.49,74666.47
2030-04-28 16:00:00,30071.44,3016.53,62318.93,61189.96,73978.42
2030-04-28 17:00:00,29472.91,3077.36,60367.87,59234.95,73216.59
2030-04-28 18:00:00,31040.86,3627.51,62719.66,58135.01,73601.71
2030-04-28 19:00:00,32768.81,3599.25,72683.4,60641.43,76219.8
2030-04-28 20:00:00,34295.17,3440.16,73129.27,60257.83,75005.14
2030-04-28 21:00:00,34422.67,3386.6,70702.91,60485.27,73452.14
2030-04-28 22:00:00,34132.61,3161.85,70555.22,60453.17,74371.31
2030-04-28 23:00:00,33350.42,2872.37,68726.48,59143.2,74621.69
2030-04-29 00:00:00,33070.91,2969.57,66439.42,56602.94,73706.31
2030-04-29 01:00:00,32327.16,2873.2,64111.55,54135.29,72336.9
2030-04-29 02:00:00,31674.42,2816.47,62421.99,52834.08,71020.1
2030-04-29 03:00:00,30871.29,2727.36,61323.37,52268.04,70078.93
